# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass
EG11289-MONOMER	29.90895507205425	46.734700341936126	4.962542913789741e-05	7.465880819463886e-05	6.893365100650134e-06	1.3054533778957354e-05	6.872630010310428e-06
EG11290-MONOMER	7.796855608929076	6.906635952289154	1.3145634107662006e-05	1.0965320816323586e-05	1.7970060211036466e-06	3.278741539264548e-06	1.726111240764713e-06
EG11291-MONOMER	302.75942582650464	275.38985513470294	0.0005094437873048094	0.0004407393207889858	6.977947757978812e-05	7.87141766685842e-05	4.143950461726833e-05
EG11292-MONOMER	42.76090647075445	62.16401964014009	7.144712032334548e-05	9.892941985585326e-05	9.855461002483549e-06	1.3042606089315276e-05	6.866350613498881e-06
EG11293-MONOMER	489.8255620231704	259.9564207099328	0.0008269727845089462	0.00039372687808622505	0.00011289416251829447	0.00011176427359482085	5.8838907140938065e-05
EG11294-MONOMER	41.659365922577	21.11704812379864	7.045986009050046e-05	3.225332351629934e-05	9.601579810263219e-06	1.2476315627884743e-05	6.5682239330920026e-06
EG11295-MONOMER	54.03831138739757	43.6641270542011	9.168014509017297e-05	7.201722080951279e-05	1.2454658108868734e-05	2.067132805916551e-05	1.0882532611114014e-05
EG11296-MONOMER	73.82999039276632	47.79468697111684	0.00012509933358378726	7.715738884260001e-05	1.7016210627510714e-05	3.538218466787602e-05	1.8627142745668523e-05
EG11298-MONOMER	170.1319423565979	75.19283641980354	0.00028512227507920037	0.00010567443705368113	3.921172074121015e-05	3.545151495678988e-05	1.866364205175489e-05
EG11299-MONOMER	103.93798700197796	44.66209332232205	0.00017690775612940756	7.063216742453445e-05	2.395545048314694e-05	5.573147105975226e-05	2.9340134776884528e-05
EG11300-MONOMER	24.69519751342187	49.22862399444497	4.215201066767398e-05	8.233336506497602e-05	5.691707125259729e-06	1.3854575327066163e-06	7.293816216277483e-07
EG11301-MONOMER	24.859343317321276	49.746608402703636	4.245885300219993e-05	8.338064893705949e-05	5.72953917098959e-06	1.1272768001105604e-06	5.934609766650216e-07
EG11302-MONOMER	24.98266176886126	49.601404673897086	4.2642177656666595e-05	8.285680231220103e-05	5.757961397980269e-06	2.0204416655532366e-06	1.0636724573914114e-06
EG11303-MONOMER	2.1389612884995763	6.437086076625101	3.6779929355019183e-06	1.10423156517926e-05	4.929841601708592e-07	1.416860287670832e-07	7.459137720536313e-08
EG11305-MONOMER	213.37362870867477	135.54319529047388	0.0003559986237587292	0.00020005570054898046	4.9177991073107533e-05	1.4523405746002082e-05	7.645925612661811e-06
EG11306-MONOMER	393.5813167561458	223.25421491974507	0.0006583189636808569	0.0003290343576028435	9.07119525459368e-05	0.00013753901563282544	7.240815968092024e-05
EG11309-MONOMER	26.688264481491945	36.5400125545896	4.5631503967847174e-05	6.153947703686819e-05	6.151065810571672e-06	7.93572945595114e-06	4.1778077514025345e-06
EG11310-MONOMER	10.768456626165584	44.30911062685955	1.9210058227422698e-05	7.761514658956122e-05	2.4818955699336e-06	9.044390247139977e-06	4.761468229347803e-06
EG11311-MONOMER	52.768146934162196	15.408778081073672	8.8817586761202e-05	1.7357029229169727e-05	1.2161912765779163e-05	1.8332428741533222e-05	9.651206398042767e-06
EG11312-MONOMER	0.040088160497315624	0.21944509412162583	6.661142222623109e-08	3.6244866909268257e-07	9.239451055903328e-09	9.842754413062433e-09	5.181771368378276e-09
EG11315-MONOMER	161.95450014128284	186.90451813268768	0.0002743985753761697	0.00030856907736626673	3.732699776630736e-05	5.4469976690875186e-05	2.8676014234230064e-05
EG11320-MONOMER	108.57216840915513	46.353148822227176	0.0001840372656231786	7.088419632697091e-05	2.5023528732800168e-05	1.8121802312752396e-05	9.54032097387412e-06
EG11323-MONOMER	493.11964509748515	198.93067943087686	0.0008275200021141935	0.00026721088549046083	0.00011365337718321403	0.00010128802706477605	5.332363041662851e-05
EG11333-MONOMER	244.48605820853348	107.1552379603937	0.0004117183293516294	0.00015455064096114976	5.634873091320162e-05	0.0001047840538841183	5.516413266989095e-05
EG11334-MONOMER	14.122217575586324	41.137788087953766	2.380940708582964e-05	6.910042329266982e-05	3.254864690017016e-06	8.644384149707049e-06	4.550882852951138e-06
EG11336-MONOMER	13.819619101441084	28.70391125302846	2.2721912816541733e-05	4.591182702720236e-05	3.185122308307005e-06	3.5770045539883186e-06	1.8831334202362167e-06
EG11338-MONOMER	727.6833274936423	220.10413518357277	0.0012311855285583636	0.000273679780476663	0.00016771521579356556	0.00010028217231279545	5.2794092734814236e-05
EG11339-MONOMER	38.027291325233115	27.511821313364408	6.36523368602772e-05	4.219483704111891e-05	8.76446543391772e-06	1.5576620685612066e-05	8.200396321752808e-06
EG11340-MONOMER	26.41176603560328	21.368871300473817	4.436298519301823e-05	3.356338422407627e-05	6.087338918987491e-06	7.903032114941822e-06	4.160594059141826e-06
EG11341-MONOMER	42.86658604125459	31.293181544400838	7.185084643450036e-05	4.843657402656419e-05	9.879817850169547e-06	1.6082856550900476e-05	8.466906934769467e-06
EG11342-MONOMER	22.198275218988414	13.65473543066547	3.7335890875113576e-05	2.0914441824413532e-05	5.116220721203934e-06	5.059303678562808e-06	2.6634978223896232e-06
EG11344-MONOMER	422.7999434868607	115.33489375721558	0.0007165795810280342	0.00014588288574139362	9.744621194447484e-05	0.00016768599576584035	8.827920064573503e-05
EG11345-MONOMER	280.97142695676746	81.99828497143815	0.0004746440721673291	9.596558985744818e-05	6.475781665382736e-05	6.247051935408122e-05	3.288794324961542e-05
EG11346-MONOMER	859.0610545351794	348.99529669218816	0.001451347372254137	0.0005043376632345867	0.00019799493089591832	9.257937676115837e-05	4.8738914298890436e-05
EG11350-MONOMER	24.518706979372705	19.97872657474213	4.112507086109239e-05	3.1274976993901876e-05	5.65102988711889e-06	8.725613557368944e-06	4.593646514547138e-06
EG11351-MONOMER	22.661687482339644	19.220764344737077	3.798988969101193e-05	3.0280947163358993e-05	5.223027191563824e-06	8.961604153772526e-06	4.71788504213122e-06
EG11352-MONOMER	17.730730714891212	15.981770710430117	2.9739333548995574e-05	2.5299087501533874e-05	4.086548661583237e-06	6.771582778724045e-06	3.5649364282450165e-06
EG11353-MONOMER	30.31432608081379	28.185032709795987	5.077335424382145e-05	4.448429939893595e-05	6.986794321358994e-06	1.1467049661525603e-05	6.036890398993263e-06
EG11354-MONOMER	61.904440802486576	45.77261122984579	0.00010421021818136286	7.222698754195772e-05	1.4267630239006335e-05	2.5631740604375663e-05	1.3493968660763154e-05
EG11355-MONOMER	2649.116274653857	798.8910521202448	0.004470275787386409	0.0009733899863185362	0.0006105638137898657	0.000706031531740577	0.00037169412369878396
EG11356-MONOMER	2568.7017846849394	771.0965387757723	0.0043355330672718365	0.0009349546779845724	0.0005920300188979052	0.0005391013395944053	0.0002838128199619994
EG11357-MONOMER	2.983828200056513	4.880366651575044	5.0627346767943295e-06	8.043746722410927e-06	6.877076491322754e-07	2.354066233751922e-06	1.239310918205312e-06
EG11359-MONOMER	4.361365357445606	13.06994883613747	7.464225893757796e-06	2.2519665887587958e-05	1.00520007047291e-06	1.0544588649077744e-06	5.551255803010254e-07
EG11360-MONOMER	368.63389884148063	96.76610036081613	0.0006216145592293492	0.00010027098523439179	8.496211409153455e-05	0.00011034498236192771	5.809171358460634e-05
EG11361-MONOMER	32.556403503814636	13.794141652688626	5.4668431048080393e-05	1.9002760164329224e-05	7.503544512846312e-06	2.1745188623742306e-05	1.1447872321283952e-05
EG11362-MONOMER	28.519337666007345	26.652149231586293	4.866492595196453e-05	4.706480957598619e-05	6.573088444142998e-06	9.63189126131659e-06	5.070761320122622e-06
EG11364-MONOMER	13.904574173495337	45.918807215116175	2.2776773577517815e-05	7.110505721122318e-05	3.204702608836099e-06	8.168718329088578e-06	4.300466005516045e-06
EG11371-MONOMER	84.4201706696807	64.67769250359314	0.0001442340349569053	0.00010886911911687689	1.9457017367652737e-05	1.998980551365834e-05	1.0523741375956645e-05
EG11372-MONOMER	79.14446792879345	59.15060562399442	0.00013526310382714986	9.900194001036483e-05	1.8241082372002665e-05	1.4350576867899911e-05	7.554938913756648e-06
EG11373-MONOMER	10.664671376094942	17.583549943990807	1.803217737614896e-05	2.9046433239121854e-05	2.4579753219986368e-06	6.022023351937471e-06	3.1703268084554443e-06
EG11376-MONOMER	111.6940084769709	45.659572115058566	0.0001891918572895091	6.712693778521791e-05	2.5743045122505136e-05	5.610656688027975e-05	2.9537606003092127e-05
EG11378-MONOMER	1161.4011212206838	322.07765510829245	0.0019692786049114873	0.0004069616696458782	0.0002676777552940675	0.00014955729266693485	7.873524671561647e-05
EG11381-MONOMER	553.7711037016106	260.55223059252756	0.0009326346033050553	0.00038147434835057893	0.00012763222221601339	4.2314508876066084e-05	2.2276702370019484e-05
EG11383-MONOMER	269.0767674484318	192.3615657752801	0.00045395133362911963	0.0003002811814846796	6.201635575887655e-05	5.986986004374154e-05	3.1518812070710825e-05
EG11384-MONOMER	34338.55432608081	10065.171754629255	0.058025232221746624	0.012339717860753567	0.007914291603565748	0.006903195673379261	0.0036342247494418464
EG11385-MONOMER	508.52832777620796	229.39427789073176	0.0008570157922491345	0.00033536112137486345	0.00011720474416238828	0.00027668234136254055	0.00014566091710117152
EG11388-MONOMER	1857.5091223509467	566.4914867552346	0.003147815914578561	0.0007506020015920435	0.0004281155435656555	0.0002689232285588741	0.0001415760901429068
EG11389-MONOMER	1827.9655857586888	554.7965616926125	0.0030971259079291594	0.0007270194163272344	0.0004213063994947837	0.0002447373702287074	0.0001288433140361912
EG11390-MONOMER	23905.726128284827	5513.555734934529	0.04030113930084391	0.003906737960896009	0.005509751103019737	0.003718561120692162	0.00195765664143723
EG11391-MONOMER	1065.3484419327494	655.2246130221071	0.0017981725430858077	0.0010234188319170536	0.00024553969712278584	0.00021747647243034964	0.00011449166674726269
EG11394-MONOMER	159.72090421022887	49.564155996272184	0.0002692836609966422	6.053294330958787e-05	3.681220237466e-05	4.108789110403239e-05	2.163094280066226e-05
EG11395-MONOMER	392.59807177168693	120.29881895137355	0.0006626214394073548	0.0001495187663731277	9.048533591406421e-05	4.954624977838919e-05	2.60838915346152e-05
EG11396-MONOMER	123.74573834416502	45.81831397194276	0.00020897889698023013	6.852361605829061e-05	2.852070732664555e-05	6.663960795771708e-05	3.5082782524471505e-05
EG11398-MONOMER	228.07722633512293	176.7369220320465	0.00038110277864116595	0.00027128640015430187	5.2566851248529176e-05	2.619428716792587e-05	1.3790124345854263e-05
EG11399-MONOMER	220.8765526985024	169.5017034994012	0.00036892326911935116	0.0002605147811383012	5.0907252234512464e-05	2.5765705485929632e-05	1.3564495198201017e-05
EG11400-MONOMER	197.3564871432608	163.041833753877	0.00032938175512172254	0.0002515291381384239	4.5486387524498044e-05	4.437826837992563e-05	2.3363179737993426e-05
EG11401-MONOMER	131.1369109918056	100.22695619670176	0.0002206351133192692	0.0001590234545585422	3.0224212228751978e-05	1.485758327082435e-05	7.821855180484968e-06
EG11404-MONOMER	1200.4125798248092	487.9521548884585	0.0020294708829367335	0.0007197555423425489	0.00027666904992871037	0.0004610915698758653	0.00024274415419859715
EG11410-MONOMER	533.1397004803617	184.2159769491663	0.0008982631607869137	0.00024089135117068405	0.0001228771314881637	0.00011028733231614855	5.8061363405777555e-05
EG11412-MONOMER	20.19694150890082	10.497319138574785	3.433605728192509e-05	1.6381554392374816e-05	4.654956731250542e-06	7.5720914867833375e-06	3.986368573098107e-06
EG11413-MONOMER	44.053470471884715	19.098808953449982	7.420502508461986e-05	2.8041715550482498e-05	1.0153368955278373e-05	7.097721819683452e-06	3.7366340927027434e-06
EG11414-MONOMER	33.309463690308	13.781332364514379	5.624486290455607e-05	1.9930857201574287e-05	7.67710854394524e-06	4.895439312072577e-06	2.5772305391736917e-06
EG11415-MONOMER	2180.5833014975983	815.8586405933702	0.0036556737712398666	0.001039217961114958	0.0005025771309425948	0.00039483171339552375	0.0002078612938960956
EG11422-MONOMER	111.47744108505228	68.47139902201661	0.00018710673343575991	0.00010448806331795856	2.569313103831884e-05	2.7324004429961455e-05	1.4384870116917074e-05
EG11423-MONOMER	33.12132692851088	33.8407327704761	5.5652578182857415e-05	5.3722391796257206e-05	7.63374710303909e-06	1.3391022262354169e-05	7.049776194791134e-06
EG11424-MONOMER	122.60677931619101	71.40285385440491	0.00020863192080298505	0.000113356103050355	2.825820198683706e-05	5.56967947216687e-05	2.9321879230895985e-05
EG11425-MONOMER	28.702779316191016	26.3618747174084	4.807624143690111e-05	4.1219174598361654e-05	6.6153677637091735e-06	7.63946500929322e-06	4.021837728913392e-06
EG11426-MONOMER	24.947912969765472	23.508151006468815	4.1829233902681385e-05	3.693322031527049e-05	5.74995255385986e-06	7.958696124224097e-06	4.189898678300589e-06
EG11429-MONOMER	59.55919751342187	88.81667858608928	9.928008019229121e-05	0.0001433453893974217	1.372710255415659e-05	1.2195950115291695e-05	6.42062399054875e-06
EG11430-MONOMER	444.31328623905057	138.62023747330593	0.0007514068765082114	0.0001806217194861584	0.00010240457059555441	0.0001831368868898897	9.641340595886124e-05
EG11431-MONOMER	150.5139847414524	48.42115495243346	0.0002543428830071258	6.370779342138227e-05	3.469020723314933e-05	1.8550444393053972e-05	9.765981918542326e-06
EG11432-MONOMER	128.81622605255723	45.1178202217723	0.0002174812367088136	6.167932926039396e-05	2.9689344710602998e-05	1.8607244990313382e-05	9.795884900597327e-06
EG11433-MONOMER	339.61201243289065	170.92745764850346	0.0005736980612893037	0.00026313943950457397	7.827319906785546e-05	7.666451332618239e-05	4.036044824983757e-05
EG11436-MONOMER	69.76316021474993	85.08808739281626	0.00011754610527227747	0.00014001368123439813	1.6078894524294424e-05	2.466433798464415e-05	1.2984674312225282e-05
EG11437-MONOMER	9.96658943204295	4.93343499805418	1.6917667357043773e-05	7.786632754065076e-06	2.2970825827194144e-06	3.6902389454685693e-06	1.9427462788999878e-06
EG11438-MONOMER	889.7990844871432	340.22913055390353	0.0014997487687893002	0.0004665314612495482	0.00020507937976493233	0.00018693348566729533	9.841214594732137e-05
EG11440-MONOMER	777.2682904775361	218.30226569756348	0.0013149616763966962	0.00026718440021139404	0.0001791434737359359	0.00014548191631621544	7.658974276384677e-05
EG11441-MONOMER	291.32526476405764	130.2393722807039	0.0004906815030764416	0.00018956065285424502	6.714415158350378e-05	0.00021769710733772607	0.00011460782118919317
EG11445-MONOMER	5.9026775925402655	15.01770077232392	9.703229081960998e-06	2.3222574706457132e-05	1.360439093200722e-06	2.09852484635999e-06	1.1047797708197927e-06
EG11447-MONOMER	14119.472318734106	3273.309138843675	0.023830985569363815	0.0024842321967242093	0.0032542319678864093	0.0009378779144006234	0.0004937509075128293
EG11449-MONOMER	27.579234812093812	38.84300877600771	4.563937131515879e-05	6.203154397481733e-05	6.356415137149259e-06	8.481530991838956e-06	4.465147925990961e-06
EG11450-MONOMER	1610.1958768013562	424.9270233922696	0.002712893142643009	0.00041987764420616273	0.00037111520732211416	0.00020483085655893606	0.00010783431378404748
EG11462-MONOMER	16.5106097767731	43.901880578094456	2.6557330647749713e-05	6.79758302414832e-05	3.805337262751904e-06	4.464368080467337e-06	2.3502907546455707e-06
EG11464-MONOMER	6.34626504662334	26.649082457927726	1.0559724057833259e-05	4.337328222226067e-05	1.462676375235346e-06	8.948872099648068e-07	4.7111821832815464e-07
EG11465-MONOMER	6.383692568522181	28.933711361402093	1.0663617269707968e-05	4.764467221561774e-05	1.4713026068318606e-06	8.91194718065015e-07	4.691742859692493e-07
EG11466-MONOMER	31.89550268437412	24.409817803604476	5.3404869983779663e-05	3.8326530467161806e-05	7.351221215935845e-06	1.0286587046063109e-05	5.415429461785819e-06
EG11467-MONOMER	359.3302266176886	180.84981356585422	0.0006060960135850419	0.00027135567903777944	8.281781953958947e-05	5.973871399172767e-05	3.1449769521350914e-05
EG11470-MONOMER	205.48230799660922	127.23260329241262	0.00034615610016677486	0.0001978849757886705	4.73592128956841e-05	5.910887406738367e-05	3.1118186882014105e-05
EG11471-MONOMER	36.948889516812656	29.441175526310875	6.157479645073901e-05	4.556430303165506e-05	8.51591721908592e-06	1.2074875729807968e-05	6.356883724581028e-06
EG11472-MONOMER	11.660805877366487	18.277252066641307	1.9268960799586626e-05	2.9449906651299283e-05	2.687562707785805e-06	6.18454582564837e-06	3.255887644950106e-06
EG11474-MONOMER	107.66411076575304	54.10873686942603	0.00018135177913280342	8.186354397811507e-05	2.4814241151427752e-05	2.31023685465292e-05	1.216236704202004e-05
EG11479-MONOMER	200.49153094094376	80.74161770523231	0.00033886740248782277	0.00011559657523900589	4.6208947087408006e-05	5.607404157528053e-05	2.952048288012067e-05
EG11481-MONOMER	37.415674484317606	42.42214044208923	6.312096108459524e-05	6.843214457027173e-05	8.623501024563406e-06	1.0497367232667064e-05	5.526395832593193e-06
EG11484-MONOMER	26.414069511161344	16.107695143993585	4.413529502104679e-05	2.4761629127354842e-05	6.087869820116733e-06	5.565597150100635e-06	2.930038762528278e-06
EG11486-MONOMER	13.867038146369032	13.582083699041553	2.3574712250441906e-05	2.2637578134248557e-05	3.196051369139287e-06	6.041884509853717e-06	3.1807828226069976e-06
EG11488-MONOMER	52.96580276914383	86.5511338495582	8.882032038153428e-05	0.0001368561431108075	1.2207468146484365e-05	6.449339351415291e-06	3.395289630692028e-06
EG11489-MONOMER	54.33584402373552	61.95399543772781	9.173204828057668e-05	0.00010376008732737237	1.2523232924896085e-05	7.91923013557462e-06	4.16912159483123e-06
EG11494-MONOMER	637.2559254026561	165.98942071917682	0.0010763336240118386	0.00016659796192018613	0.00014687366194406667	0.0002361733006585632	0.0001243347132286287
EG11495-MONOMER	32.26958349816332	40.72059299730678	5.405220850508993e-05	6.392735284029049e-05	7.437438725721291e-06	6.536350093924936e-06	3.4410969073299027e-06
EG11497-MONOMER	183.89519299237074	114.52309259216607	0.00031084946999746047	0.00017770107832742741	4.238385134141239e-05	5.6738625844009576e-05	2.987035686773176e-05
EG11498-MONOMER	15.780236224922294	26.814725598307344	2.7717448378357547e-05	4.8970747969932505e-05	3.6370020086236015e-06	5.10614248759307e-06	2.688156367079091e-06
EG11499-MONOMER	6.47951624752755	4.786888029030096	1.0864602556816115e-05	7.721978469180035e-06	1.4933878854074635e-06	2.1955366641624016e-06	1.1558521677106198e-06
EG11500-MONOMER	271.9309319016671	71.66046234227056	0.00046040391404299826	7.961941888900504e-05	6.26741787281528e-05	9.729265466009522e-05	5.1220244975546245e-05
EG11503-MONOMER	145.237918055948	72.70447437544752	0.0002447731867159531	0.00011138464783145854	3.347418835616284e-05	3.70920550114682e-05	1.9527313248582494e-05
EG11505-MONOMER	1141.4178784967505	450.2890103397834	0.0019410468774008322	0.0006920019084946033	0.00026307205149535165	9.783746514633847e-05	5.1507063406681835e-05
EG11506-MONOMER	260.2520576434021	122.42859404978977	0.00043422756615322324	0.0001704449869150677	5.998245165066531e-05	0.00017824619305903565	9.383867370397621e-05
EG11507-MONOMER	201.8836575303758	99.9179465701426	0.0003372207832058663	0.00014202526130075726	4.652980205623454e-05	4.565012720547131e-05	2.4032756704994197e-05
EG11508-MONOMER	5372.535267589715	1235.232750102719	0.009100727817811084	0.0011741505121114744	0.001238252791727213	0.00026557967893835606	0.0001398158603367705
EG11509-MONOMER	12.017749646792879	34.138743712565756	2.0714081446973798e-05	5.856920114717432e-05	2.7698305007304484e-06	2.0546019509821024e-06	1.0816563246649881e-06
EG11511-MONOMER	218.19521220683808	105.59480788889753	0.0003704192226574359	0.0001638718070098192	5.028926143798781e-05	4.484086889824287e-05	2.3606718286271337e-05
EG11512-MONOMER	107.65594122633512	115.49638839164041	0.00017814160824500662	0.00017630144846803242	2.481235824987615e-05	2.0932759807980024e-05	1.1020164771172209e-05
EG11514-MONOMER	153.87342865216164	177.53693278420246	0.0002602344147188324	0.00028736952048446514	3.546448615248585e-05	3.9272582984503716e-05	2.0675264009563415e-05
EG11515-MONOMER	15.436245267024583	43.132643628044484	2.594637760539663e-05	7.073713486576806e-05	3.5577195576520226e-06	3.7895113168936086e-06	1.9950087564884364e-06
EG11516-MONOMER	16.911710652726757	22.01256579068834	2.8276764385354622e-05	3.587219599516215e-05	3.897782310513622e-06	9.960696558109084e-06	5.243862649403919e-06
EG11517-MONOMER	2340.348073467081	850.957085639835	0.00394020718637475	0.0011385399703124713	0.0005393994438838044	0.0008126667875058752	0.00042783283162499294
EG11519-MONOMER	375.4932105114439	264.0682708755035	0.0006384167110878924	0.00042505338212444287	8.654303658000983e-05	5.487423451557484e-05	2.8888837955473332e-05
EG11520-MONOMER	6.254797400395592	31.29866685757685	9.754658921151088e-06	4.6028577150773456e-05	1.4415950676862867e-06	8.805066085549236e-07	4.635474728316602e-07
EG11521-MONOMER	419.11517603842896	277.18696191101395	0.00070044475313669	0.0004171794597305798	9.659695300942217e-05	3.3607822420769214e-05	1.769302013086596e-05
EG11522-MONOMER	7.562764622774795	30.47891925452266	1.222428053297462e-05	4.634126004858914e-05	1.7430531287192367e-06	9.202770020151612e-07	4.84484811862278e-07
EG11523-MONOMER	4.488836394461712	13.034718576634983	7.302543572836731e-06	1.9475888046054748e-05	1.034579378302074e-06	9.551997823485884e-07	5.028700987079763e-07
EG11524-MONOMER	1.9928883865498728	11.613811153112136	3.583074898487481e-06	2.113728477165623e-05	4.5931752614687026e-07	5.570810646676396e-07	2.932783436036495e-07
EG11525-MONOMER	8.956826222096637	23.772460335731825	1.5537698636894546e-05	4.0232058248970985e-05	2.0643540753344095e-06	3.743348158574559e-06	1.970705911775161e-06
EG11526-MONOMER	1.4224877083922012	10.705482603193227	2.2906059000301437e-06	1.7601419612137168e-05	3.278525478911388e-07	5.936081697178606e-07	3.125082358854067e-07
EG11529-MONOMER	103.58261881887539	61.458430514753815	0.0001757953103471304	9.807329300621167e-05	2.3873545828658706e-05	3.5933231205507433e-05	1.891724417983141e-05
EG11533-MONOMER	460.1617564283696	214.6468646220444	0.0007867197106218138	0.00034343361108533097	0.00010605729905225078	4.678063718699286e-05	2.4627919807523706e-05
EG11534-MONOMER	82.94243345577847	86.04972255086983	0.00013928338014466342	0.00013881121169727798	1.911643100769115e-05	1.2670682168216243e-05	6.670549250924162e-06
EG11535-MONOMER	36.81259112743713	38.47433636355609	6.157258064869266e-05	6.135916717693493e-05	8.484503398097103e-06	5.73724135214109e-06	3.020401782304633e-06
EG11536-MONOMER	18.720764057643404	26.43676102684502	3.173245546372098e-05	4.33669037511079e-05	4.3147298627307375e-06	1.0689097103885785e-05	5.627333061690927e-06
EG11537-MONOMER	376.74764622774796	156.6620542347279	0.0006383730482054852	0.00023564914793914766	8.683215679056038e-05	8.820560279142722e-05	4.6436317304492855e-05
EG11538-MONOMER	66.92109409437694	62.87768846423994	0.000113259076735185	0.00010303210435265587	1.5423859958201384e-05	1.767203630536452e-05	9.303539223385724e-06
EG11544-MONOMER	16.969066968070077	36.84839473958908	2.898070190718442e-05	6.333040778297291e-05	3.911001696531522e-06	3.3881887103329995e-06	1.78373029673139e-06
EG11545-MONOMER	3340.2823260808136	919.6249199941323	0.0056436920650746345	0.001047938763227736	0.0007698625898983117	0.001108880147400623	0.0005837759592109803
EG11547-MONOMER	273.1701158519356	172.0735027562878	0.0004672173598389835	0.0002912651669277434	6.295978373760523e-05	6.222332517911277e-05	3.2757806537418115e-05
EG11548-MONOMER	16.821423000847698	13.407818949537058	2.881438386448989e-05	2.331030116386979e-05	3.8769729660553035e-06	2.7599406305158617e-05	1.4529856925670572e-05
EG11549-MONOMER	231.3582187058491	181.19513295055603	0.00039383684840596414	0.00030040882946546637	5.3323048790348204e-05	0.0001006473289083957	5.298633140222879e-05
EG11551-MONOMER	7.65500084769709	19.106921861187768	1.2867001000330912e-05	3.2006659236443055e-05	1.7643115769787396e-06	6.084632516494683e-06	3.20328774222314e-06
EG11552-MONOMER	12.566557784684939	32.95258762108462	2.0976070733727483e-05	5.477771007803897e-05	2.8963188670268934e-06	2.316643593039181e-06	1.219609566323867e-06
EG11554-MONOMER	1209.4720113026278	529.9905146712301	0.0020270546420267086	0.0007269027629079015	0.000278757052288889	0.0001798301990438049	9.467258223351588e-05
EG11562-MONOMER	8.646519355750211	15.96301283464795	1.4591034129290595e-05	2.591905927855296e-05	1.9928350764990667e-06	2.2724072475196142e-06	1.196321102644353e-06
EG11563-MONOMER	7.892667985306584	14.671768529752622	1.3363085223119105e-05	2.416786524980489e-05	1.819088694668802e-06	2.5622808243789506e-06	1.3489266171155573e-06
EG11564-MONOMER	7.159943486860695	14.288674902075561	1.2043208164517436e-05	2.294421052985667e-05	1.6502115983673781e-06	3.1693240795424053e-06	1.668507826497215e-06
EG11565-MONOMER	7.0962237920316475	13.674651840112574	1.1997854729867872e-05	2.2283559727081138e-05	1.635525591467423e-06	7.20144460461765e-07	3.7912395145861954e-07
EG11568-MONOMER	44.1730974851653	60.12672042101608	7.48092402307118e-05	9.978931578439603e-05	1.0180940385856832e-05	8.628036578354338e-06	4.54227658547528e-06
EG11569-MONOMER	605.4048533484035	190.34727460155997	0.0010239328884195785	0.00024256327302301257	0.00013953268102420076	0.0005257355870247645	0.00027677634713379595
EG11570-MONOMER	63.20360779881322	32.764532124524166	0.00010695022081383951	5.105625912846446e-05	1.4567060038904706e-05	1.872958577557907e-05	9.860291869588989e-06
EG11571-MONOMER	12.65685447866629	13.599098240883757	2.0959012526962134e-05	2.1130304393762826e-05	2.9171302954935706e-06	3.464250121176727e-06	1.8237732384129812e-06
EG11578-MONOMER	52.03489573325798	30.789479431480114	8.76184545668665e-05	4.858058118433369e-05	1.1992914275990876e-05	9.33953417392864e-06	4.916848348083122e-06
EG11579-MONOMER	28.317102006216444	28.98964465425363	4.769372843282395e-05	4.7709283668618014e-05	6.526477513204386e-06	5.12264491601456e-06	2.6968441598975017e-06
EG11580-MONOMER	83.9276993500989	109.08820753917463	0.00014204121072203125	0.00017775016606297615	1.9343513415431813e-05	2.8493000384221602e-05	1.5000294368231963e-05
EG11581-MONOMER	1871.7471737779033	711.5164982413183	0.0031697982308526787	0.0010254186476014856	0.0004313971054447447	0.000705085242042425	0.0003711959443621576
EG11591-MONOMER	222.8146979372704	128.77071006236002	0.00038035739469814966	0.00021109276484068578	5.135395265305694e-05	5.154082252863673e-05	2.713394516143982e-05
EG11592-MONOMER	2246.0859270980504	766.4340696012122	0.0037889792974846416	0.0009824993086855083	0.0005176740646946202	0.00021376134852463784	0.00011253581964626757
EG11594-MONOMER	29.11561231986437	56.371879047845425	4.962492775892495e-05	9.524407171854984e-05	6.7105168123156044e-06	1.0140922810980011e-05	5.3387437363197215e-06
EG11595-MONOMER	59.82937100875954	30.572009928810118	0.00010059276665394535	4.407809951206038e-05	1.3789371681894236e-05	2.164648247083128e-05	1.1395907932498802e-05
EG11597-MONOMER	258.098816614863	106.8968242059745	0.00043577263436103415	0.00015261806197669207	5.9486176320294824e-05	2.1879539279353322e-05	1.151860195156347e-05
EG11598-MONOMER	231.52282339643966	97.28606630713082	0.00039127600151196305	0.0001408817723006144	5.336098659950224e-05	3.807185903347297e-05	2.0043136382512188e-05
EG11599-MONOMER	52.78987510596214	27.461700095596584	8.872230685089803e-05	4.110957475813068e-05	1.2166920637863823e-05	3.852560270976784e-06	2.028201219833943e-06
