# Column descriptions:
# id	Object ID, according to EcoCyc
# rna-count-avg	A floating point number
# rna-count-std	A floating point number
# rna-concentration-avg	A floating point number in mM units
# rna-concentration-std	A floating point number in mM units
# relative-rna-count-to-total-rna-counts	A floating point number
# relative-rna-count-to-total-rna-type-counts	A floating point number
# relative-rna-mass-to-total-rna-mass	A floating point number
# relative-rna-mass-to-total-rna-type-mass	A floating point number
# relative-rna-mass-to-total-cell-dry-mass	A floating point number
id	rna-count-avg	rna-count-std	rna-concentration-avg	rna-concentration-std	relative-rna-count-to-total-rna-counts	relative-rna-count-to-total-rna-type-counts	relative-rna-mass-to-total-rna-mass	relative-rna-mass-to-total-rna-type-mass	relative-rna-mass-to-total-cell-dry-mass
G366	3.889632099463125	2.6140141788902493	6.363167875623575e-06	3.737965533656592e-06	1.881036396202534e-05	0.0007700112032397568	4.5109528846894965e-05	0.001034018781661177	6.023118568267111e-06
G369	3.7345623057360835	2.308310971553266	6.238846394072454e-06	3.5588551720115353e-06	1.8060442328068118e-05	0.0007393128041622755	1.3522234300635363e-05	0.00030996209879151506	1.805516984605382e-06
G370	0.2845572195535462	0.5520434492086924	4.6481685595777983e-07	9.105876672822267e-07	1.376126258461042e-06	5.633238347894887e-05	7.266079674177669e-06	0.00016655600366935326	9.70182143834566e-07
G372	0.8703520768578694	0.9826241776300633	1.435132348031825e-06	1.6082493704605475e-06	4.20904572004661e-06	0.00017229929021720395	2.1661525154198043e-06	4.96534200676063e-05	2.8922921100785565e-07
G377	0.9205922576999153	1.0150609994560722	1.5321325467392864e-06	1.6661142976825153e-06	4.4520085666580665e-06	0.00018224509000287168	1.5535749715426343e-05	0.0003561167097856727	2.0743657709334707e-06
G378	0.9205922576999153	1.0150609994560722	1.5321325467392864e-06	1.6661142976825153e-06	4.4520085666580665e-06	0.00018224509000287168	5.04752114465491e-06	0.00011570131184742701	6.739555722977698e-07
G379	0.9205922576999153	1.0150609994560722	1.5321325467392864e-06	1.6661142976825153e-06	4.4520085666580665e-06	0.00018224509000287168	1.2725843143099527e-05	0.0002917069000454607	1.6991811728340292e-06
G436	0.06568409155128567	0.25364443857414215	1.1028754961846185e-07	4.362702006750611e-07	3.176500082784733e-07	1.3003154302458808e-05	1.199012062492015e-06	2.7484237227638165e-05	1.6009459645839332e-07
G495	0.3493845719129698	0.5924884804726263	5.751176277885655e-07	9.87025143465107e-07	1.689633053292238e-06	6.916593336661497e-05	6.18283770449762e-06	0.00014172549511905355	8.255454121220548e-07
G58	0.19598078553263634	0.4453116515369966	3.256062979124428e-07	7.515235996651271e-07	9.477682750359225e-07	3.879734551262248e-05	1.3254618679764705e-06	3.038277057858735e-05	1.7697843876036436e-07
G592	0.04255213337100876	0.20752173284925673	7.003542580490293e-08	3.4925135230531246e-07	2.0578324520198168e-07	8.423835103055532e-06	5.168099363488775e-07	1.1846525432522683e-05	6.900554280788356e-08
G6081	0.21955354619949138	0.4845411583221835	3.6937825025980983e-07	8.432489531634732e-07	1.0617667706248656e-06	4.346392819720934e-05	8.009049949972252e-07	1.835866674564893e-05	1.0693850878288907e-07
G6082	0.011225769991523029	0.10535536094392327	1.724887907839752e-08	1.6626807057135764e-07	5.4288121317097377e-08	2.222310089341998e-06	9.858975228056156e-08	2.2599139947443856e-06	1.3163909772087534e-08
G6083	0.19516247527550157	0.4531255249170814	3.220030331999867e-07	7.587246209804328e-07	9.438109049358845e-07	3.8635348683717565e-05	2.6667922774468343e-06	6.112928625409084e-05	3.5607567834544104e-07
G6085	0.09328284826222097	0.3081435538973836	1.503034674589677e-07	5.083620027287402e-07	4.5111832748113986e-07	1.846674348505576e-05	5.789089926439843e-07	1.3269985002462193e-05	7.729713858828744e-08
G6086	0.09328284826222097	0.3081435538973836	1.503034674589677e-07	5.083620027287402e-07	4.5111832748113986e-07	1.846674348505576e-05	3.1494721866330993e-07	7.219346946298872e-06	4.205241085965451e-08
G6087	0.023810115851935574	0.1524571882044589	3.868480654394486e-08	2.5212421732889364e-07	1.151463515571862e-07	4.7135707150703315e-06	6.382769645381179e-08	1.4630841556207655e-06	8.522407427164538e-09
G6088	0.11548346990675332	0.35686397718919466	1.9459766849478254e-07	6.002470263723152e-07	5.584811223774775e-07	2.2861690602942945e-05	5.640718789829852e-07	1.2929882709592189e-05	7.531605616345506e-08
G6092	0.6588979937835546	0.8665201135225767	1.0857579746696313e-06	1.4173480669013481e-06	3.1864481678428397e-06	0.00013043877262211147	6.177850050323788e-06	0.0001416111661020142	8.248794501128202e-07
G6093	4.91641706696807	2.750301489725572	8.174554762584417e-06	4.173593374806755e-06	2.377592328887537e-05	0.0009732787380809328	0.00014671079074916754	0.00336296381241065	1.9589131398948022e-05
G6094	0.07330658378072902	0.2722287354763111	1.2417726661123425e-07	4.6890887814820185e-07	3.545125828014802e-07	1.4512141338556516e-05	1.926115255750731e-06	4.415118936068134e-05	2.571789344311303e-07
G6095	0.13044136761797118	0.3523240927622291	2.150849055312185e-07	5.928585309499596e-07	6.308179122999974e-07	2.5822831533505973e-05	6.241546799284101e-07	1.4307124862646852e-05	8.33384373156979e-08
G6096	0.16269906753320146	0.4100293852632993	2.710465909641929e-07	6.881144119594228e-07	7.868170043650355e-07	3.2208728628735594e-05	2.601518675960942e-06	5.963305848119259e-05	3.473602106565249e-07
G6097	0.8703520768578694	0.9826241776300633	1.435132348031825e-06	1.6082493704605475e-06	4.20904572004661e-06	0.00017229929021720395	2.7318483506802163e-06	6.262052775680658e-05	3.6476210120745906e-07
G6098	0.09047301497598191	0.31434390477519514	1.45165685660388e-07	5.133920507282237e-07	4.3752989920946196e-07	1.7910494705141923e-05	6.078236217234398e-07	1.393277777146673e-05	8.115788029308608e-08
G6099	0.3174184797965527	0.5852490830283569	5.294224035323271e-07	9.878519191399062e-07	1.5350441842738984e-06	6.283776442312217e-05	2.941685244826582e-06	6.74304935263277e-05	3.927799618623586e-07
G6100	0.2186289912404634	0.47510996566769487	3.6843462563684227e-07	8.184648235375836e-07	1.0572955983295186e-06	4.3280898630849914e-05	1.9338455651926886e-06	4.4328386625990114e-05	2.582111015037756e-07
G6101	0.017864933597061317	0.13246047616076448	2.7946269531034118e-08	2.1087207167731632e-07	8.639529254309717e-08	3.536632427722475e-06	1.7231047420184264e-07	3.949770063136298e-06	2.3007254635590545e-08
G6103	0.12006555524159367	0.3518741269026958	2.0104445680918224e-07	6.012352590035523e-07	5.806402085453705e-07	2.376878334380002e-05	1.1391671633153114e-06	2.6112448354707155e-05	1.521039804475128e-07
G6104	0.7308188753885279	0.9365724586479384	1.1949298115435148e-06	1.4978198919469118e-06	3.534259458182101e-06	0.000144676593363655	4.271073422132564e-06	9.790326454812752e-05	5.702826496501869e-07
G6105	0.09910144108505227	0.31280622976344574	1.629820781172309e-07	5.276624731854216e-07	4.792571966454992e-07	1.9618621489479096e-05	2.976389714785652e-06	6.822600335900786e-05	3.974137752218774e-07
G6106	0.7821938400678158	0.9309302434238119	1.284878232133997e-06	1.5123288128681762e-06	3.7827101495179192e-06	0.00015484704068553893	5.561648536428169e-06	0.00012748634691317495	7.426029361475346e-07
G6107	0.4215812376377508	0.6569598074350661	7.043922069676947e-07	1.1103209083262051e-06	2.0387780429469816e-06	8.345834972452973e-05	3.974721399681592e-06	9.11101641759725e-05	5.307131082518217e-07
G6108	0.7515072054252614	0.9216432277252863	1.2632354365027376e-06	1.5403927504146064e-06	3.63430877076649e-06	0.00014877215960160464	6.823945899427722e-06	0.0001564212352781807	9.111475181927659e-07
G6109	0.40950777055665444	0.6524190824114842	6.8829694121981e-07	1.1142406050117194e-06	1.9803904360290157e-06	8.106822524060392e-05	1.4005884336475877e-06	3.2104851963416186e-05	1.870094948194877e-07
G6110	0.40950777055665444	0.6524190824114842	6.8829694121981e-07	1.1142406050117194e-06	1.9803904360290157e-06	8.106822524060392e-05	1.3140903219129605e-06	3.0122107421450343e-05	1.7546008616400938e-07
G6111	0.03214693416219271	0.17639021737623806	5.721932926967865e-08	3.20100397582116e-07	1.5546342594652475e-07	6.3639693476706725e-06	2.9561181115650505e-07	6.776132950848663e-06	3.947070683932391e-08
G6112	0.096809268154846	0.30376016432016667	1.6743128096637793e-07	5.382375590271012e-07	4.6817218758075155e-07	1.916485136652445e-05	5.912617599621089e-07	1.355314010824447e-05	7.894650589726125e-08
G6115	0.045526985024018085	0.20929022814380427	7.557344909432146e-08	3.611976337124352e-07	2.2016970667062853e-07	9.012751751781684e-06	5.903071158071447e-07	1.3531257370577527e-05	7.881903981453251e-08
G6116	0.045526985024018085	0.20929022814380427	7.557344909432146e-08	3.611976337124352e-07	2.2016970667062853e-07	9.012751751781684e-06	1.6422388180936298e-07	3.7644059365934887e-06	2.192751591877829e-08
G6117	0.045526985024018085	0.20929022814380427	7.557344909432146e-08	3.611976337124352e-07	2.2016970667062853e-07	9.012751751781684e-06	2.225663689309929e-07	5.101755915515807e-06	2.9717526732100323e-08
G6118	0.045526985024018085	0.20929022814380427	7.557344909432146e-08	3.611976337124352e-07	2.2016970667062853e-07	9.012751751781684e-06	2.523815544380771e-07	5.785191601525177e-06	3.3698512613233245e-08
G6120	0.12841141565413958	0.3482470083151183	2.1552940182315344e-07	5.965384671126249e-07	6.210010107811182e-07	2.5420971996609252e-05	5.399269537515084e-07	1.2376423012509354e-05	7.209217528487791e-08
G6121	0.12841141565413958	0.3482470083151183	2.1552940182315344e-07	5.965384671126249e-07	6.210010107811182e-07	2.5420971996609252e-05	4.998425179781597e-07	1.1457591437419942e-05	6.674001764598061e-08
G6122	0.12841141565413958	0.3482470083151183	2.1552940182315344e-07	5.965384671126249e-07	6.210010107811182e-07	2.5420971996609252e-05	7.504350204820858e-07	1.720177367022486e-05	1.001996523059381e-07
G6123	0.12841141565413958	0.3482470083151183	2.1552940182315344e-07	5.965384671126249e-07	6.210010107811182e-07	2.5420971996609252e-05	7.211470420298383e-07	1.653042283658395e-05	9.628906021260301e-08
G6124	0.12841141565413958	0.3482470083151183	2.1552940182315344e-07	5.965384671126249e-07	6.210010107811182e-07	2.5420971996609252e-05	3.786457215600776e-07	8.679469675190783e-06	5.055756809307453e-08
G6125	0.12841141565413958	0.3482470083151183	2.1552940182315344e-07	5.965384671126249e-07	6.210010107811182e-07	2.5420971996609252e-05	7.37194939934064e-07	1.689827921334796e-05	9.843180908006874e-08
G6126	0.041652444193274935	0.2050204136698963	6.873721467964724e-08	3.4375952253635277e-07	2.014323244842602e-07	8.245728092270571e-06	2.2686813253744592e-07	5.200362672825024e-06	3.02919071993019e-08
G6127	0.03597400395591975	0.18667392396264781	5.5379745832312274e-08	2.9150212344162875e-07	1.739712369392444e-07	7.121595401085091e-06	3.6369438450637754e-07	8.336749107726094e-06	4.8561234322127605e-08
G6128	0.03597400395591975	0.18667392396264781	5.5379745832312274e-08	2.9150212344162875e-07	1.739712369392444e-07	7.121595401085091e-06	3.8167508227577393e-07	8.748909901159186e-06	5.096205466704471e-08
G6129	0.04099011020062165	0.2055886390698587	6.371407452306479e-08	3.2512275004234446e-07	1.9822925973478187e-07	8.114609111969082e-06	4.48569138611474e-07	1.0282282392531945e-05	5.989388887417576e-08
G6131	0.19266007346708108	0.44988200960586505	3.30211002366709e-07	7.924401569322162e-07	9.317092234421215e-07	3.813996059090612e-05	2.727265150620291e-06	6.251546979980243e-05	3.6415014275680184e-07
G6133	0.06706075162475275	0.2573873810006066	1.0734929109669104e-07	4.2246181951838985e-07	3.2430757289428325e-07	1.327568487926293e-05	9.451784307152315e-07	2.1665760524737994e-05	1.2620219944412792e-07
G6134	0.7803560327776208	0.9153604822639985	1.2904507969381114e-06	1.4983786525369363e-06	3.773822464735237e-06	0.0001544832190780812	9.403064824387995e-06	0.0002155408376486292	1.2555168672813369e-06
G6135	0.07957502119242724	0.2877504809973864	1.3522086567184528e-07	4.9430322596246e-07	3.8482691232470035e-07	1.5753072848372337e-05	1.3693826817538512e-06	3.1389541154839575e-05	1.8284283760819566e-07
G6136	0.07957502119242724	0.2877504809973864	1.3522086567184528e-07	4.9430322596246e-07	3.8482691232470035e-07	1.5753072848372337e-05	9.147804681260799e-07	2.0968966187823077e-05	1.2214339994902278e-07
G6138	0.022666289912404634	0.14883725747998552	4.028486277948528e-08	2.705668946953203e-07	1.096147789864147e-07	4.487133158645231e-06	1.406980271857653e-07	3.2251368252269027e-06	1.8786294641591364e-08
G6139	0.022666289912404634	0.14883725747998552	4.028486277948528e-08	2.705668946953203e-07	1.096147789864147e-07	4.487133158645231e-06	7.648655856113617e-08	1.7532556893971239e-06	1.0212645152114898e-08
G6140	0.00882509183385137	0.09352651810058032	1.2805982958118613e-08	1.3729557559993732e-07	4.267837809543861e-08	1.7470597238806204e-06	9.82959492437585e-08	2.253179323247493e-06	1.3124680576580129e-08
G6141	0.00882509183385137	0.09352651810058032	1.2805982958118613e-08	1.3729557559993732e-07	4.267837809543861e-08	1.7470597238806204e-06	2.1399305720459464e-07	4.905235012444082e-06	2.8572800232604508e-08
G6142	0.016325515682396156	0.1267240830307656	2.826840253221322e-08	2.227439642478219e-07	7.89506266919205e-08	3.231881487158258e-06	2.7624288752007186e-07	6.332150685181271e-06	3.688452767531833e-08
G6143	0.016325515682396156	0.1267240830307656	2.826840253221322e-08	2.227439642478219e-07	7.89506266919205e-08	3.231881487158258e-06	3.2269708698065993e-07	7.3969925480239365e-06	4.3087189474219195e-08
G6144	0.21736535744560612	0.4685383941425925	3.729571149123921e-07	8.183654112263878e-07	1.0511846317938245e-06	4.3030743306656975e-05	2.027884490188579e-06	4.648398472551828e-05	2.707673753058154e-07
G6145	0.048472449844588865	0.21970519052596832	7.70442511255783e-08	3.55526822116235e-07	2.3441405263844523e-07	9.59585083482893e-06	3.0088638645101885e-07	6.897038889332849e-06	4.017497915624251e-08
G6146	0.048472449844588865	0.21970519052596832	7.70442511255783e-08	3.55526822116235e-07	2.3441405263844523e-07	9.59585083482893e-06	1.6356849259264414e-07	3.7493828411032736e-06	2.184000698083173e-08
G6147	0.05629612884995761	0.23731569024036844	9.420753736201404e-08	4.036809072048129e-07	2.722495717440582e-07	1.1144665820574531e-05	5.078902818484682e-07	1.164206552094489e-05	6.781457189736291e-08
G6148	0.038838089855891496	0.19320893517630158	6.892857725403226e-08	3.49678358348474e-07	1.8782203228937778e-07	7.68858430225229e-06	2.9842752370234624e-07	6.8406758474513e-06	3.9846666663141187e-08
G6149	0.011980785532636339	0.10879910988032936	1.7361431826415296e-08	1.5865499683309e-07	5.793939649227066e-08	2.371776776784654e-06	1.025657900655674e-07	2.3510543336347475e-06	1.3694798646859029e-08
G6150	0.011980785532636339	0.10879910988032936	1.7361431826415296e-08	1.5865499683309e-07	5.793939649227066e-08	2.371776776784654e-06	1.2544866762009666e-07	2.875584865756785e-06	1.675016828199444e-08
G6151	0.9971110483187341	1.04438953229161	1.6656159108812619e-06	1.7087686463608246e-06	4.822055466896436e-06	0.0001973931360206378	5.361253896344165e-06	0.00012289282029279315	7.15845824988874e-07
G6152	0.24079344447584064	0.4755388466668339	3.898636000474834e-07	7.810319956616812e-07	1.1644834818402196e-06	4.766868566790153e-05	4.1350808327637945e-06	9.478598766298614e-05	5.521246349000474e-07
G6153	0.03138287651879062	0.17435019810772154	5.8547756127658014e-08	3.3305918973257515e-07	1.5176842292494217e-07	6.2127126400191226e-06	1.5788553764647384e-07	3.619115859827125e-06	2.1081206959331177e-08
G6154	0.017704436281435434	0.13187489987705775	2.788503150648245e-08	2.1204571563508023e-07	8.56191232693328e-08	3.5048595690146057e-06	2.081024245476631e-07	4.770207559069268e-06	2.7786270649127218e-08
G6155	0.017704436281435434	0.13187489987705775	2.788503150648245e-08	2.1204571563508023e-07	8.56191232693328e-08	3.5048595690146057e-06	4.784280263476804e-07	1.09667198386321e-05	6.388070996827652e-08
G6156	0.017704436281435434	0.13187489987705775	2.788503150648245e-08	2.1204571563508023e-07	8.56191232693328e-08	3.5048595690146057e-06	2.0797881660866417e-07	4.767374168126058e-06	2.7769766258777752e-08
G6157	0.017704436281435434	0.13187489987705775	2.788503150648245e-08	2.1204571563508023e-07	8.56191232693328e-08	3.5048595690146057e-06	1.5005583249806604e-07	3.4396402061176503e-06	2.003576836422872e-08
G6158	0.8284735801073749	0.9898972541062395	1.3828703112167046e-06	1.6379353976056394e-06	4.0065201994021185e-06	0.00016400881161971102	6.220184781655007e-06	0.00014258157985786688	8.30532071917608e-07
G6159	0.08518338513704436	0.2892245265920881	1.46163173484638e-07	5.009970760724637e-07	4.119491090600444e-07	1.686333288293889e-05	3.4447469493010665e-07	7.896187645268488e-06	4.599498120172652e-08
G6160	0.022508053122350945	0.14832882614971296	3.712620972946688e-08	2.494920622864992e-07	1.0884954167425263e-07	4.455807804989584e-06	1.965057951632393e-07	4.504384951430052e-06	2.6237864457351115e-08
G6161	0.022508053122350945	0.14832882614971296	3.712620972946688e-08	2.494920622864992e-07	1.0884954167425263e-07	4.455807804989584e-06	4.534236748653536e-07	1.0393560027015864e-05	6.054207670052857e-08
G6162	0.022508053122350945	0.14832882614971296	3.712620972946688e-08	2.494920622864992e-07	1.0884954167425263e-07	4.455807804989584e-06	6.985641129455951e-07	1.60127678440593e-05	9.32737403240973e-08
G6163	0.022508053122350945	0.14832882614971296	3.712620972946688e-08	2.494920622864992e-07	1.0884954167425263e-07	4.455807804989584e-06	1.8429454846385406e-07	4.224473838247775e-06	2.460739327716231e-08
G6164	0.09544843176038428	0.30172073308576447	1.538492967957254e-07	4.9352746614713e-07	4.6159114669615777e-07	1.889545332508589e-05	6.890263289761596e-07	1.579413891992896e-05	9.200023547501304e-08
G6165	0.007701610624470189	0.08742022545303754	1.1543243616394418e-08	1.3164596095913437e-07	3.724519317908795e-08	1.5246497129255312e-06	5.6022508897377026e-08	1.2841705040254623e-06	7.480242472182847e-09
G6166	0.07347612319864369	0.2879583189017451	1.2069427267252663e-07	4.757292938490866e-07	3.553324799216539e-07	1.4545704217473281e-05	2.0732504296689365e-07	4.752388105495251e-06	2.7682473035774765e-08
G6167	0.02851653009324668	0.16948479330918728	4.513119423545434e-08	2.745417244876419e-07	1.3790669561320648e-07	5.6452762337996995e-06	9.252485682849379e-08	2.1208920194199596e-06	1.2354112256003245e-08
G6168	0.0737699915230291	0.26787955818363035	1.1973010406734262e-07	4.429153779642346e-07	3.5675363492995484e-07	1.4603879874262338e-05	2.719127848591622e-07	6.232894328656283e-06	3.63063633183385e-08
G6169	0.0737699915230291	0.26787955818363035	1.1973010406734262e-07	4.429153779642346e-07	3.5675363492995484e-07	1.4603879874262338e-05	7.871484122484569e-07	1.8043332817378884e-05	1.051017011037126e-07
G6171	0.01965979090138457	0.14288845111763276	3.3304370594258136e-08	2.447691589092323e-07	9.507527005533545e-08	3.89195143918795e-06	1.4306224960937376e-07	3.2793304834744306e-06	1.9101970560696637e-08
G6173	0.01965979090138457	0.14288845111763276	3.3304370594258136e-08	2.447691589092323e-07	9.507527005533545e-08	3.89195143918795e-06	5.6968285991594193e-08	1.3058499873560181e-06	7.60652460642893e-09
G6174	0.01965979090138457	0.14288845111763276	3.3304370594258136e-08	2.447691589092323e-07	9.507527005533545e-08	3.89195143918795e-06	3.19867874994844e-07	7.332140211823223e-06	4.270942717696335e-08
G6175	0.021646792879344446	0.1551505139191031	3.528035230660868e-08	2.674834137399497e-07	1.0468446430377053e-07	4.285308380092423e-06	2.2691785419079607e-07	5.2015024125814245e-06	3.029854613837295e-08
G6176	0.010864085899971744	0.10366319278113034	2.0620079021778392e-08	2.0022848118716687e-07	5.2539007460726946e-08	2.150709280986235e-06	9.630048265428794e-08	2.2074384346939217e-06	1.2858241707129954e-08
G6177	0.010864085899971744	0.10366319278113034	2.0620079021778392e-08	2.0022848118716687e-07	5.2539007460726946e-08	2.150709280986235e-06	1.9080697527469282e-07	4.373754307557412e-06	2.5476946115587568e-08
G6178	0.010864085899971744	0.10366319278113034	2.0620079021778392e-08	2.0022848118716687e-07	5.2539007460726946e-08	2.150709280986235e-06	9.30992757203106e-08	2.134059080523513e-06	1.2430809866945004e-08
G6180	0.007170387115004238	0.08437400466745533	1.202924374694517e-08	1.4399881123702975e-07	3.467618220254387e-08	1.4194860256530041e-06	5.876656594664355e-08	1.3470708844865773e-06	7.84663470434111e-09
G6181	0.053359706131675615	0.22765779972572286	9.356831263539245e-08	4.048006586998459e-07	2.5804895362265077e-07	1.056335675773618e-05	6.097490981880581e-07	1.397691431819989e-05	8.141497393479018e-08
G6182	0.006485447866628991	0.0802707096804513	1.0570537426606442e-08	1.35269184559849e-07	3.136379783704236e-08	1.2838919948292775e-06	3.970856268866765e-08	9.102156609130455e-07	5.301970279074984e-09
G6183	0.013420740322124893	0.11506791060610651	2.209304336570117e-08	1.956851577861457e-07	6.490305603294545e-08	2.6568374950510357e-06	9.985209710120804e-08	2.288849970952681e-06	1.3332460690776967e-08
G6184	0.013420740322124893	0.11506791060610651	2.209304336570117e-08	1.956851577861457e-07	6.490305603294545e-08	2.6568374950510357e-06	1.4218923147251102e-07	3.2593188102576523e-06	1.8985403354499055e-08
G6185	0.013420740322124893	0.11506791060610651	2.209304336570117e-08	1.956851577861457e-07	6.490305603294545e-08	2.6568374950510357e-06	2.5553793949211154e-07	5.857543530517913e-06	3.411995974233277e-08
G6186	0.013420740322124893	0.11506791060610651	2.209304336570117e-08	1.956851577861457e-07	6.490305603294545e-08	2.6568374950510357e-06	2.344045116291072e-07	5.3731145885664984e-06	3.129818028627097e-08
G6188	0.0520508618253744	0.2254729197437446	8.385898235760267e-08	3.7061806792460067e-07	2.5171934785491024e-07	1.0304251332498762e-05	6.091008019426064e-07	1.3962053810652744e-05	8.132841206519115e-08
G6189	0.0520508618253744	0.2254729197437446	8.385898235760267e-08	3.7061806792460067e-07	2.5171934785491024e-07	1.0304251332498762e-05	8.84504306207276e-07	2.0274963814911727e-05	1.181008635339797e-07
G6190	0.2878440237355185	0.5692236425267893	4.717913745112769e-07	9.357443837644443e-07	1.3920213306308084e-06	5.698305582488186e-05	3.717359404918508e-06	8.521080891615511e-05	4.963495968375256e-07
G6191	0.004306301215032495	0.06548096658516114	6.712210952968422e-09	1.0259190159197789e-07	2.082538685241049e-08	8.524971244858048e-07	4.2988257851760834e-08	9.853941538711935e-07	5.739882031647902e-09
G6192	0.003612319864368466	0.05999392477190927	5.9921898242320245e-09	1.0224011706076828e-07	1.746927464049972e-08	7.151130734531844e-07	1.0943744098270847e-08	2.5085690825353487e-07	1.4612315838717948e-09
G6193	0.018757841198078554	0.1372588995347598	2.859507938884569e-08	2.122688173782691e-07	9.071341737601169e-08	3.7133969233507655e-06	1.5406452989157294e-07	3.5315291817030753e-06	2.0571018018184204e-08
G6194	2.1543622492229444	1.677473860309061	3.590098251470041e-06	2.7196774487067536e-06	1.0418552957624087e-05	0.00042648842495089423	7.342306268481776e-06	0.00016830330035338723	9.803600780157703e-07
G6195	0.01933653574456061	0.13770488055975097	3.209524343597757e-08	2.3453958941493092e-07	9.351199954620439e-08	3.827958216719986e-06	3.768154005579348e-07	8.637514320278782e-06	5.031317980759026e-08
G6196	0.0037931619101441087	0.06147173198190283	7.173958747776247e-09	1.1826519104092928e-07	1.834383156868494e-08	7.509134776310659e-07	4.1489630190494524e-08	9.51042007260977e-07	5.539782134259744e-09
G6198	0.0037931619101441087	0.06147173198190283	7.173958747776247e-09	1.1826519104092928e-07	1.834383156868494e-08	7.509134776310659e-07	5.4450690860861875e-08	1.248140658166801e-06	7.270370042927287e-09
G6199	0.0037931619101441087	0.06147173198190283	7.173958747776247e-09	1.1826519104092928e-07	1.834383156868494e-08	7.509134776310659e-07	6.746950014865684e-08	1.546563046131325e-06	9.008668667685452e-09
G6200	0.0037931619101441087	0.06147173198190283	7.173958747776247e-09	1.1826519104092928e-07	1.834383156868494e-08	7.509134776310659e-07	8.810490952226716e-08	2.019576207762892e-06	1.1763951654209943e-08
G6201	0.3919480079118395	0.6369127977710212	6.349270634484729e-07	1.0362150099118238e-06	1.895470958302231e-06	7.759200599493161e-05	4.026664078154953e-06	9.230081516444852e-05	5.37648603239151e-07
G6205	0.028597909013845717	0.17058785287399636	4.8671825252686427e-08	2.9382717261418136e-07	1.3830024623088983e-07	5.661386415679746e-06	3.5724088683306344e-07	8.188819435832108e-06	4.769954982530355e-08
G6206	0.03266685504379768	0.1840729813218949	5.321998531152522e-08	3.045780655030772e-07	1.5797777711505722e-07	6.466895509682081e-06	4.865677407484666e-07	1.1153301649236627e-05	6.496754164666018e-08
G6207	0.20578920599039277	0.47393019599266933	3.3995900480154296e-07	7.949810801585846e-07	9.952020564283683e-07	4.073906993422033e-05	1.3712858985423846e-06	3.143316745631561e-05	1.830969590914273e-07
G6208	0.231294716021475	0.47749737519916535	4.043154869159891e-07	8.571545213890771e-07	1.1185473791872908e-06	4.57882694384583e-05	2.365072809172527e-06	5.421315112779963e-05	3.1578946436305427e-07
G6209	0.231294716021475	0.47749737519916535	4.043154869159891e-07	8.571545213890771e-07	1.1185473791872908e-06	4.57882694384583e-05	7.868169964309826e-07	1.8035735970580258e-05	1.0505744977112117e-07
G6210	0.005834416501836677	0.07616020014334242	1.0519564567649804e-08	1.4549633000758288e-07	2.821539289557558e-08	1.155010539788904e-06	5.5291172765585347e-08	1.267406522771154e-06	7.382592943410561e-09
G6212	0.028771969482904777	0.16716501803585174	4.644003329456407e-08	2.767582617591191e-07	1.3914200727426812e-07	5.695844304700957e-06	1.2987348164316438e-07	2.977012234256661e-06	1.7340978697991557e-08
G6213	0.028771969482904777	0.16716501803585174	4.644003329456407e-08	2.767582617591191e-07	1.3914200727426812e-07	5.695844304700957e-06	3.213521039298745e-07	7.366162305033628e-06	4.2907604526331896e-08
G6215	0.019673354054817745	0.14217288306772832	3.4560280931291903e-08	2.548725975795123e-07	9.514086182494935e-08	3.894636469501291e-06	2.8814410496290853e-07	6.60495518292485e-06	3.847360310122733e-08
G6216	0.003668833003673354	0.06045967803465605	6.4092089898252534e-09	1.0582229586181749e-07	1.77425736805576e-08	7.263006997587723e-07	2.4995142299558865e-08	5.729487150211419e-07	3.3374036384180603e-09
G6217	0.013339361401525855	0.1147232445449269	2.1148559272284883e-08	1.8687207490936535e-07	6.450950541526212e-08	2.640727313170989e-06	1.5814101342285622e-07	3.6249719784298144e-06	2.111531861892518e-08
G6218	0.013339361401525855	0.1147232445449269	2.1148559272284883e-08	1.8687207490936535e-07	6.450950541526212e-08	2.640727313170989e-06	1.2609853446985931e-07	2.890481375328284e-06	1.6836939861963542e-08
G6219	0.013339361401525855	0.1147232445449269	2.1148559272284883e-08	1.8687207490936535e-07	6.450950541526212e-08	2.640727313170989e-06	1.3568522388697468e-07	3.11023132982004e-06	1.811697466863193e-08
G6223	0.04718168974286522	0.224617844543018	7.82370640096536e-08	3.762001127781207e-07	2.2817190256352327e-07	9.340325450009302e-06	5.03443085752583e-07	1.1540125101560705e-05	6.722077298022583e-08
G6224	0.04718168974286522	0.224617844543018	7.82370640096536e-08	3.762001127781207e-07	2.2817190256352327e-07	9.340325450009302e-06	1.7390953133481748e-07	3.986424294530671e-06	2.322076408593373e-08
G6226	0.004211359141000282	0.06475819326653835	6.237065330266716e-09	9.622535567785946e-08	2.0366244465113253e-08	8.33701912292417e-07	3.216853195217425e-08	7.373800406985508e-07	4.295209616856182e-09
G6227	0.1367572760666855	0.3709497926387681	2.1890577707282585e-07	5.983325579220023e-07	6.613618130168661e-07	2.7073160649418488e-05	1.8433013819776766e-06	4.225289640457235e-05	2.461214529281519e-07
G6228	0.02166035603277762	0.14557192383667453	3.822195279557937e-08	2.6498348064271415e-07	1.0475005607338442e-07	4.287993410405764e-06	8.200629899005005e-08	1.87978140179734e-06	1.0949652430161305e-08
