# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass
G7112-MONOMER	3.6622170040677884	15.415204553034155	5.7633962936743625e-06	2.389213561588608e-05	8.192977178486301e-07	8.409390781634892e-07	4.3320761825706596e-07
G7117-MONOMER	306.67654320987657	153.917163476144	0.0004954912081841205	0.0002198098323693177	6.860854823470964e-05	3.4982141648568835e-05	1.802096092169186e-05
G7118-MONOMER	309.1206698212782	140.06564706809118	0.0004973827965325639	0.00019479262318986847	6.915533925026941e-05	0.00015003986275774391	7.729265207992008e-05
G7119-MONOMER	142.59161774646884	122.60201601681054	0.0002303101595124961	0.00018640301045959288	3.1900072244289025e-05	1.1403055690679997e-05	5.874255014287476e-06
G7122-MONOMER	9.37497420571388	28.416133034320254	1.5135295529807106e-05	4.433458963928668e-05	2.097334746439013e-06	1.019688099231515e-06	5.25289719913908e-07
G7123-MONOMER	45.91372730399308	54.45571394719137	7.344161940118653e-05	8.348290068697956e-05	1.0271650193394593e-05	1.3943076619266987e-05	7.182740308132207e-06
G7126-MONOMER	32.152061763973386	57.17184120282523	5.1855792926116663e-05	9.179711387260829e-05	7.192940996694689e-06	1.0233203293862511e-05	5.271608540009708e-06
G7128-MONOMER	6647.121801212035	1753.9140793271185	0.010758390539413562	0.0018311309939948058	0.0014870696400420323	0.0029686935883069354	0.0015293149196182838
G7131-MONOMER	35.786138684313514	64.530863918586	5.87434336232185e-05	0.0001054482196006321	8.005943318516123e-06	1.2085870970167767e-05	6.226005561523815e-06
G7132-MONOMER	30.675611057743623	56.24447453499243	5.0227516698309314e-05	9.171400730630864e-05	6.862634875351681e-06	9.999149962499325e-06	5.151036564158128e-06
G7133-MONOMER	47.654406375635965	55.346475212651285	7.573571374005278e-05	8.335872939109084e-05	1.0661068512767754e-05	1.2777729031265454e-05	6.582414474610158e-06
G7134-MONOMER	69.9574317192633	80.66247865126806	0.00011221553910086842	0.00012361138665690322	1.5650619308053124e-05	2.0973041228418473e-05	1.0804208621167256e-05
G7137-MONOMER	95.24154599684539	90.56405838077363	0.00015149280316194605	0.00013213969127790948	2.130708835465458e-05	9.154798637517314e-06	4.716071135667787e-06
G7138-MONOMER	24.174841379964658	38.48822785793486	3.878197871861811e-05	5.868221767075492e-05	5.408306594054319e-06	6.974580952203891e-06	3.5929375636149713e-06
G7139-MONOMER	317.49866581278684	161.83991457611603	0.0005171471709381121	0.0002478865897445194	7.102963369769394e-05	3.75350324063323e-05	1.9336076075165775e-05
G7144-MONOMER	71.21735985104542	75.63845773528583	0.00011432630084053836	0.0001168639088287014	1.5932485795450185e-05	6.260177000454266e-06	3.2249141925441798e-06
G7145-MONOMER	24.821785794760498	45.45725951708589	4.110325653701418e-05	7.65738027823128e-05	5.5530386189530105e-06	1.0432238438735388e-05	5.374140986531435e-06
G7146-MONOMER	80.56258108893395	65.92424289916843	0.0001311760576667388	0.0001041576284580207	1.802316431736415e-05	2.045014956287788e-05	1.0534842315191794e-05
G7147-MONOMER	1133.3531006510834	322.66755315844966	0.001836081776687273	0.00037021006376430644	0.00025354958699845353	0.00022625465036559596	0.0001165545052544337
G7148-MONOMER	31.368871336914886	32.76913070123469	5.0346572814311895e-05	5.107572575472506e-05	7.017728515070254e-06	1.7426772066375752e-05	8.97735711993599e-06
G7152-MONOMER	3.5484897000747146	13.78089132857994	6.186852337002715e-06	2.4439768355803398e-05	7.938550637090454e-07	9.521212167481931e-07	4.904828129765136e-07
G7153-MONOMER	3.874183180939505	15.36801523418811	6.738171187268582e-06	2.724453790205566e-05	8.667180112881508e-07	2.2587788065617017e-06	1.1636041330093784e-06
G7156-MONOMER	4.447022687112344	15.786743972979227	7.700414894202623e-06	2.787388167116347e-05	9.948715586010605e-07	1.002449597292759e-06	5.164093496693511e-07
G7158-MONOMER	9.965292157351074	17.492318266238986	1.6694396967772137e-05	2.9447787193520168e-05	2.229398507282301e-06	2.7322060713139934e-06	1.4074889792567365e-06
G7160-MONOMER	4.140282966283607	11.560480233367302	7.032261355048391e-06	1.949252971145743e-05	9.26248876501838e-07	1.7360961799730041e-06	8.943455129160733e-07
G7161-MONOMER	3.995189810367524	11.599787698217494	6.761617212617102e-06	1.961116386004442e-05	8.937891693393561e-07	1.095112493498605e-06	5.641444039776872e-07
G7162-MONOMER	122.23038389013414	90.12608077856063	0.00019636463236446662	0.0001341438535076028	2.7344931898277866e-05	5.125129816433846e-05	2.64019753474215e-05
G7163-MONOMER	58.57820708957436	65.58665101652247	9.598687686874419e-05	0.00010368465675357984	1.3104901028760655e-05	1.033518765294061e-05	5.324145522108555e-06
G7164-MONOMER	30.13507667129185	23.252061345178078	4.8288026459876366e-05	3.530905036299891e-05	6.7417085105986515e-06	4.676706435060106e-06	2.409193375154347e-06
G7165-MONOMER	7.2348643872819345	12.943329998862051	1.1389787704119068e-05	1.8874416027376122e-05	1.618557249573269e-06	1.5275193623098865e-06	7.868976980270252e-07
G7166-MONOMER	23.01302166720034	31.85648030786127	3.675836865725386e-05	4.824507875327288e-05	5.148388561299279e-06	9.217038735672137e-06	4.748133963263599e-06
G7167-MONOMER	29.313686981890633	41.11967002694346	4.663719969755054e-05	6.1372103119266e-05	6.557950230506751e-06	1.0101674752706319e-05	5.203851947972701e-06
G7168-MONOMER	15.947908587421876	22.058596874277452	2.548163836720227e-05	3.324256399042141e-05	3.5678074498644477e-06	1.123417029695651e-05	5.7872541350642905e-06
G7169-MONOMER	25.159575906357848	37.951470887304595	4.012347810622615e-05	5.673903702958068e-05	5.628607780265992e-06	7.900353758201e-06	4.069847060090053e-06
G7170-MONOMER	23.855530650727577	38.6405840335032	3.791009356580659e-05	5.785544817076976e-05	5.336871572192441e-06	1.4151264743129714e-05	7.289987888402755e-06
G7171-MONOMER	23.614373643576332	37.92838556923806	3.760956749209648e-05	5.699247647177506e-05	5.2829208135719775e-06	3.155176531057738e-06	1.6253811312766488e-06
G7172-MONOMER	190.2608555401383	146.90912037513576	0.00030396404031554685	0.00021168019563222614	4.256445878734657e-05	1.781486999342963e-05	9.17728477580933e-06
G7173-MONOMER	1858.266275305084	645.4526374992694	0.0030055556014984552	0.0008234343288176553	0.0004157244960693073	0.0001991994722508163	0.00010261709935076158
G7174-MONOMER	146.30604001375696	92.87562637996251	0.00023461147747184453	0.00013558729028855822	3.273104913160483e-05	2.4151084938785527e-05	1.2441369721459592e-05
G7175-MONOMER	120.06685641773699	67.35288639432082	0.00019425050753810438	9.818549430675744e-05	2.6860915490001425e-05	3.748440178832109e-05	1.9309993841613943e-05
G7176-MONOMER	11.736696671054661	30.414470844664994	1.96883799334561e-05	5.298020789310504e-05	2.625690609539507e-06	5.128189134392802e-06	2.6417735345748425e-06
G7177-MONOMER	10.27506077963971	42.945180889490786	1.623099495183934e-05	6.503754810289167e-05	2.2986988040752805e-06	6.200108367708898e-06	3.193969989807867e-06
G7178-MONOMER	2.8569941058573782	12.083214385887182	4.58919798643595e-06	1.87747785359058e-05	6.391562128175325e-07	9.732572648259218e-07	5.013709941597641e-07
G7179-MONOMER	4.081270383415757	17.166517451385754	6.421960384830007e-06	2.700471874223212e-05	9.130467985216748e-07	7.357079873248203e-07	3.789980905843015e-07
G7180-MONOMER	0.35220882105288126	1.5466807319631486	6.103824234858905e-07	2.799383411304026e-06	7.879486195773253e-08	9.344614358068049e-08	4.813854219297474e-08
G7181-MONOMER	14.859342275352521	38.95866800452602	2.383102817910828e-05	6.0479383535108866e-05	3.3242773984735296e-06	2.2746444589134678e-06	1.1717772832956194e-06
G7182-MONOMER	25.03298585168582	47.92526455059976	4.100174771151002e-05	7.947373792494769e-05	5.6002875188560515e-06	7.625670733772329e-06	3.928344801628877e-06
G7184-MONOMER	389.7693836648047	266.8232766119621	0.0006279444809046294	0.00039788830091206463	8.719777287067903e-05	0.00016822020675115297	8.665820985335458e-05
G7185-MONOMER	168.34112735854652	171.44269628346046	0.0002719562689763333	0.00026852209131665166	3.7660657823314994e-05	3.6240630167813146e-05	1.8669268068050566e-05
G7186-MONOMER	5.954993418009749	9.9317311288427	9.368179777219311e-06	1.4665092676902325e-05	1.3322292239263194e-06	3.720263726273568e-06	1.9164843565918878e-06
G7187-MONOMER	297.6964765598131	107.92618609686943	0.0004802315649212495	0.0001328763086723523	6.65995607540788e-05	6.49366487692733e-05	3.3451948757533524e-05
G7188-MONOMER	1637.6002846266056	577.0090271230323	0.0026432112410530225	0.0007171869396764089	0.00036635791228443825	0.000303348133023052	0.0001562690159394587
G7189-MONOMER	280.9092539225104	150.14992845653705	0.000455311052308116	0.00022017196251315052	6.284398505212501e-05	4.5876650857487215e-05	2.36332395147883e-05
G7190-MONOMER	3.610348548997284	24.614342930376065	5.46707202289227e-06	3.591266749482525e-05	8.076938978618854e-07	1.8760973127775054e-06	9.664667389006961e-07
G7191-MONOMER	615.9028687989943	253.0316654112857	0.0009947047125509578	0.0003439246679448671	0.00013778752440473893	0.00011892310444620405	6.126293351164794e-05
G7192-MONOMER	373.475976328554	175.16024188635834	0.0006050974863702954	0.0002554890324015238	8.355267171153395e-05	7.124325915741659e-05	3.670078299114929e-05
G7193-MONOMER	109.31147163814471	73.2265205382098	0.00017584588458132374	0.00010619517343633856	2.4454760367375945e-05	2.520962415518892e-05	1.2986673495154199e-05
G7194-MONOMER	39.39004992825038	45.20961371211058	6.376044698193713e-05	7.140610174964014e-05	8.812197086167471e-06	9.157127808656566e-06	4.717271002231191e-06
G7196-MONOMER	74.84610002253294	30.678223701372335	0.0001209608006993138	4.220323678978322e-05	1.6744294199447848e-05	2.32084906190372e-05	1.1955794665139727e-05
G7197-MONOMER	39.023284828215985	59.01688589945154	6.379697313127802e-05	9.443898946753864e-05	8.730145747016641e-06	1.2645455549028187e-05	6.514274128077904e-06
G7199-MONOMER	27.2068452698616	34.072864489341974	4.403186835179452e-05	5.361169704412232e-05	6.086615352039309e-06	1.919992025255413e-05	9.890789879213511e-06
G7200-MONOMER	1142.0031000581112	463.5771116232145	0.0018450058049784483	0.0006285927486460981	0.00025548473304951984	0.0001081693211302156	5.5723149502863616e-05
G7201-MONOMER	98.62113826923304	51.0716392994722	0.0001597376041863672	7.490742817357768e-05	2.206315830707699e-05	1.9763351171744743e-05	1.0181039878164686e-05
G7202-MONOMER	201.14908978783458	65.1360345255276	0.0003250249451713715	7.644332797900206e-05	4.500033450433173e-05	4.0088049345693066e-05	2.065125623076725e-05
G7203-MONOMER	7.046783126386072	11.485927948442898	1.144490507096595e-05	1.8379603948322995e-05	1.5764804016827935e-06	2.0217412079715046e-06	1.0414948195179793e-06
G7204-MONOMER	26.876880018026352	41.40817834813218	4.3633394365493495e-05	6.567369076259471e-05	6.0127967395710455e-06	4.82988006495927e-06	2.4881003793731546e-06
G7205-MONOMER	26.78123836292264	42.38007345780642	4.3420901895873855e-05	6.720418608404732e-05	5.991400140278676e-06	4.541061298618323e-06	2.339316129570244e-06
G7206-MONOMER	26.39549341208003	40.602275629825634	4.275035399121992e-05	6.391629086837156e-05	5.905102698716381e-06	4.47775880585184e-06	2.306706012103719e-06
G7207-MONOMER	27.28128461474603	41.14539443318957	4.407555538707211e-05	6.451122627857458e-05	6.1032686484753806e-06	7.176074447535443e-06	3.696736423096565e-06
G7210-MONOMER	1.6416385004921668	11.305259832666238	2.2323074154373097e-06	1.3680361017350171e-05	3.6726132708458785e-07	3.0900065370132503e-07	1.59180897529658e-07
G7211-MONOMER	494.1262413870803	174.39539288682604	0.0007973576185958406	0.00022004845808854011	0.00011054410523676948	8.058766881379029e-05	4.1514531758891744e-05
G7212-MONOMER	9.161912216411096	11.691859760103016	1.4955400714562907e-05	1.8747673110947245e-05	2.0496693018730114e-06	6.697323451085806e-06	3.450109070062766e-06
G7213-MONOMER	32.83428564651747	41.26754468903638	5.3981946003121206e-05	6.77130457001183e-05	7.345565614353708e-06	1.448920816671134e-05	7.464078579912958e-06
G7214-MONOMER	243.41640160814032	200.76103251630943	0.0003957309527740801	0.0003048765007940624	5.445622203789633e-05	2.3796264438626687e-05	1.2258584847056708e-05
G7215-MONOMER	7.5325126599542225	24.336108215401364	1.200907819070612e-05	3.837266495132932e-05	1.6851460263309333e-06	2.8737899506134866e-06	1.4804255530557306e-06
G7216-MONOMER	345.91635535631696	159.47084431406296	0.0005675539334513123	0.00024768006543211823	7.738713467693251e-05	9.195895463923552e-05	4.7372420608247565e-05
G7217-MONOMER	24.625865442772263	37.93120289896627	4.148431016227746e-05	6.365348411976166e-05	5.509208038436954e-06	8.055580040215362e-06	4.149811482803285e-06
G7218-MONOMER	78.57902301917672	110.88921660629872	0.0001276891801275572	0.00017927119860311583	1.7579410001886055e-05	3.2843620396746126e-05	1.6919307160854113e-05
G7219-MONOMER	114.35046311120598	57.59698265704088	0.00018605983729082516	8.824005507856018e-05	2.5582065005400446e-05	1.4349945948132787e-05	7.392338003704558e-06
G7220-MONOMER	267.2999822108372	134.88527546629444	0.0004342408721118263	0.00020536328192713368	5.979936884217051e-05	8.779960295849686e-05	4.522974121339607e-05
G7221-MONOMER	176.26003723864756	87.05070237890624	0.0002870038574168328	0.00013390677130901068	3.943224721449779e-05	8.606984000009607e-05	4.433865824339712e-05
G7223-MONOMER	6.200607203425006	19.826897993674628	1.0340262486164819e-05	3.245552718050282e-05	1.3871770365871662e-06	9.64134479637324e-07	4.966714146705409e-07
G7225-MONOMER	6.695440044591502	21.47960587920609	1.1240197645489196e-05	3.5612508037722335e-05	1.4978792197275835e-06	6.559362360445983e-07	3.379038766588766e-07
G7226-MONOMER	6.461894427248254	20.104046141376557	1.0812302208406216e-05	3.3373322711454165e-05	1.445631253238886e-06	1.1504824722002375e-06	5.926681070842937e-07
G7227-MONOMER	7.14374355142847	22.16027975595838	1.1926938186234932e-05	3.660410135291882e-05	1.5981720313351687e-06	9.757095855209386e-07	5.026343009022819e-07
G7228-MONOMER	24.192860615979413	49.3027877045766	3.9131209681018725e-05	7.826269689520823e-05	5.412337791257507e-06	3.005469828133078e-06	1.5482601056338118e-06
G7229-MONOMER	23.998370512683675	50.55930331285973	3.892317447114854e-05	8.085897819556032e-05	5.368827180718221e-06	6.925942798822224e-06	3.5678817431280592e-06
G7230-MONOMER	14.00148954590197	46.77041953518492	2.2510885435163553e-05	7.168413478776404e-05	3.1323617411794963e-06	2.6887276043660393e-06	1.3850911580576963e-06
G7231-MONOMER	14.002696837086846	46.10889711568602	2.2589585532327065e-05	7.099728516871525e-05	3.13263183192274e-06	1.8148140784996622e-06	9.348968372871657e-07
G7232-MONOMER	12.803009926352866	44.0616164021255	2.0593449157139932e-05	6.693862440223683e-05	2.8642422889203806e-06	1.4724862483131868e-06	7.585475299127721e-07
G7233-MONOMER	4.923150816522575	19.576855176182654	8.187202669684423e-06	3.326625206941874e-05	1.1013891924267042e-06	1.988222363321181e-06	1.024227672307498e-06
G7234-MONOMER	5.204255167751805	19.939685596682455	8.250177813960778e-06	3.100540161319183e-05	1.1642768239306852e-06	2.056155193668765e-06	1.0592230963524926e-06
G7236-MONOMER	5.4641975308641975	21.430177462863004	8.415608341859922e-06	3.266100908330359e-05	1.2224301732908152e-06	3.1387221492057234e-06	1.6169046984920402e-06
G7237-MONOMER	6.015796776603693	23.00112227774796	9.507823374084409e-06	3.5588091401691404e-05	1.3458319276651252e-06	2.613738710518258e-06	1.3464608209226039e-06
G7238-MONOMER	6.215374580472243	24.829822487851427	9.794920483183072e-06	3.837071219084219e-05	1.3904807398630704e-06	1.3541534868722565e-06	6.975887100924844e-07
G7239-MONOMER	18.81869522420275	36.21861100296208	2.990266453027868e-05	5.8648911495682004e-05	4.210049276968742e-06	1.8138907842652345e-06	9.34421204620504e-07
G7240-MONOMER	21.33782806181141	35.255556050018356	3.475648684483026e-05	5.7410054467004414e-05	4.773620409568977e-06	1.796061813500134e-06	9.252366558681834e-07
G7242-MONOMER	256.0881915537055	144.4209534899807	0.0004142535216866837	0.0002150553113474467	5.729110827536589e-05	0.00011224161163045466	5.7820979552945395e-05
G7243-MONOMER	33.57419859821397	35.93947961797571	5.450882673266121e-05	5.8241691455673304e-05	7.511096218372596e-06	1.995013828522332e-05	1.0277262782596576e-05
G7244-MONOMER	35.52333819570451	40.32266532330057	5.775859636867035e-05	6.600438339483916e-05	7.947150559832597e-06	9.67281396564951e-06	4.982925408882063e-06
G7245-MONOMER	63.49942718895649	74.08405978875194	0.00010322059643257477	0.00012081944008919735	1.4205858288250227e-05	1.9488281698021274e-05	1.0039338541336334e-05
G7246-MONOMER	2.3648509861125935	8.553528116841997	3.780562719263606e-06	1.2680434039963107e-05	5.290557642602947e-07	2.065579364537887e-06	1.0640779339052629e-06
G7247-MONOMER	2.620749279538905	8.870214411417713	4.178942173477988e-06	1.3095498732283766e-05	5.863043892250799e-07	9.294620876999598e-07	4.788100205214385e-07
G7248-MONOMER	3.3149867767222876	9.983020624467823	5.327608603096613e-06	1.5196900727296638e-05	7.41616648562938e-07	1.245281121342388e-06	6.41503389062799e-07
G7250-MONOMER	3.5414072413752207	10.650547554801047	5.6586214427326725e-06	1.6130237950146105e-05	7.922706020993682e-07	3.9375010695672446e-07	2.0283936191395016e-07
G7251-MONOMER	46.3851164004222	59.084858243673054	7.465570386084917e-05	9.405783948210229e-05	1.037710762819273e-05	1.9169143743591824e-05	9.874935439228459e-06
G7252-MONOMER	397.415898767804	194.86292446172172	0.0006420010479164031	0.00028465825101032556	8.890842310424624e-05	5.0015155407674435e-05	2.5765179563582283e-05
G7255-MONOMER	114.85225744476465	101.54923104572659	0.00018505334215799887	0.00015906007763943322	2.56943245880132e-05	4.45614965363644e-05	2.2955741125323112e-05
G7256-MONOMER	10.041050272174191	25.71722881330377	1.5477608180083796e-05	3.8181165676490274e-05	2.2463468340783788e-06	2.783087574779493e-06	1.4337004558095513e-06
G7257-MONOMER	36.73361321616205	62.5100450859563	5.822214878334579e-05	9.231421814454809e-05	8.217908835797314e-06	1.180963541355449e-05	6.083703520073093e-06
G7258-MONOMER	189.31716417025416	77.55228458619231	0.0003052565643336882	0.00010279222230071717	4.2353339625144894e-05	6.546625659121422e-05	3.372477487432475e-05
G7260-MONOMER	72.08681348655732	70.79842784164957	0.00011647799893769385	0.00010881779337195266	1.6126996764778017e-05	9.388852813642586e-06	4.836643546696397e-06
G7261-MONOMER	69.01792673236797	70.30158891208822	0.00011168109086894602	0.00010920519502794664	1.5440436708055424e-05	1.847711372802867e-05	9.518437944238423e-06
G7262-MONOMER	26.548743492131262	60.50411064274422	4.193044679104549e-05	9.22622739363587e-05	5.939387242943726e-06	7.854172458876433e-06	4.046056881695557e-06
G7263-MONOMER	79.79069033811268	114.69502784769602	0.00012607231809988798	0.00017188442374435855	1.7850479757745236e-05	2.3620463645458256e-05	1.2168021517472214e-05
G7265-MONOMER	28.78997402782225	44.83479435854149	4.62857054937503e-05	6.989355953116538e-05	6.4407870947342406e-06	1.3037854515817507e-05	6.716417453585588e-06
G7266-MONOMER	456.1802492854686	250.31007811324955	0.000743356665587892	0.0003782373244542458	0.00010205496745606981	0.000142935217712043	7.363271233073935e-05
G7267-MONOMER	110.22832983479798	60.418068142310496	0.00017974102096002858	9.183963988693272e-05	2.465987651075971e-05	2.1841759094052068e-05	1.1251726410839208e-05
G7268-MONOMER	27.73762407941082	23.314619723216737	4.5084349702018507e-05	3.70843900695653e-05	6.205359235010489e-06	4.517128079451848e-06	2.3269869928449354e-06
G7269-MONOMER	72.35873388598333	59.47705814884544	0.00011766314868343124	9.399633416262101e-05	1.618782979636483e-05	1.1186095489630206e-05	5.762488520858946e-06
G7270-MONOMER	25.214255049157387	21.67271392616058	4.049777927684724e-05	3.2461294570481756e-05	5.640840396973254e-06	4.278393330167577e-06	2.2040033965082096e-06
G7271-MONOMER	118.80481730529762	98.94741168225312	0.00019005674252318175	0.00014643356849844	2.6578576741776294e-05	2.566406201564624e-05	1.3220775998280211e-05
G7272-MONOMER	47.106991140996904	37.19355251614465	7.511026113042653e-05	5.4769003331155884e-05	1.0538602789967279e-05	2.0282773315727843e-05	1.044861886897138e-05
G7273-MONOMER	86.0836517593482	77.18412257746449	0.0001387923134410747	0.00011692309114910342	1.925831794024533e-05	2.0528360455844474e-05	1.057513245694357e-05
G7274-MONOMER	7.459180986942754	21.154080945596522	1.1898907743082307e-05	3.3347003478937615e-05	1.6687405341720623e-06	6.512000940785879e-07	3.3546406522175867e-07
G7275-MONOMER	7.175185303779604	20.56015658674664	1.1446920949364507e-05	3.240357666707832e-05	1.6052060645226707e-06	9.367502117683011e-07	4.82564479020505e-07
G7276-MONOMER	14.918276585903868	30.774658963215177	2.53211245130899e-05	5.4032264269951104e-05	3.337461965658945e-06	2.225271931270497e-06	1.1463431517836762e-06
G7277-MONOMER	14.759208263659112	31.161881178654717	2.4996741564132277e-05	5.4058910776324615e-05	3.3018757856886202e-06	3.2051822944946704e-06	1.6511414725904915e-06
G7278-MONOMER	60.62203721492867	69.65078455153832	9.825094314723262e-05	0.00010886024353650142	1.3562139186825322e-05	7.94235431339806e-06	4.091483538825383e-06
G7279-MONOMER	48.12955017136893	53.94431820572827	7.801215799239224e-05	8.432585794471907e-05	1.076736593508368e-05	6.642321543435447e-06	3.4217749778181256e-06
G7280-MONOMER	297.9598130951957	218.50984526899245	0.0004830738215134125	0.00033165740178658644	6.665847343517484e-05	8.404852452888473e-05	4.3297382741083756e-05
G7281-MONOMER	6.034304621624506	23.18005353874625	9.722675776944753e-06	3.6464333302225976e-05	1.3499724346779554e-06	2.837692318327366e-06	1.4618299499812005e-06
G7282-MONOMER	6.257060518731988	24.001539716156437	1.011938780796587e-05	3.799080359969109e-05	1.3998065646420643e-06	2.5398745924061423e-06	1.3084099091349282e-06
G7283-MONOMER	0.28726177346094095	1.3577673989003647	4.561770707866491e-07	1.95359214658644e-06	6.426514735753837e-08	1.1176100912347225e-07	5.7573398398989625e-08
G7284-MONOMER	0.45576309578871216	2.3344416956057032	7.307008132625996e-07	3.262978592355191e-06	1.0196164341014202e-07	1.2996725857539536e-07	6.695230130321198e-08
G7285-MONOMER	0.34012167787383923	1.7603442430749612	5.329252094967098e-07	2.485769609092038e-06	7.609077074443219e-08	1.5810517281822963e-07	8.144747595781401e-08
G7286-MONOMER	0.42023457976067646	2.1578293401626554	6.700078989316277e-07	3.229739813545904e-06	9.40133344847053e-08	3.966269771108851e-08	2.0432137422599598e-08
G7287-MONOMER	9.551494882650822	26.18674245520268	1.5737639053317444e-05	4.306072930543016e-05	2.136825303008133e-06	8.935285196770511e-07	4.60298934733062e-07
G7288-MONOMER	11.408567260824706	30.330297593974567	1.8798582473819982e-05	5.134116389678197e-05	2.552282704802619e-06	3.901882686454567e-06	2.0100449000526105e-06
G7289-MONOMER	11.581283428801841	30.22724092785775	1.9100810188236226e-05	5.0816894178625494e-05	2.590922130620928e-06	3.3130496445722254e-06	1.706709062476847e-06
G7290-MONOMER	10.799746207943453	29.641164993782933	1.7829896936563563e-05	4.98018100577623e-05	2.416079498206788e-06	2.6021071708277917e-06	1.3404688629594019e-06
G7291-MONOMER	11.665936125045956	29.292287514064345	1.9149165254231115e-05	4.892131795635731e-05	2.6098603204566205e-06	1.9527391837465985e-06	1.005948602977931e-06
G7292-MONOMER	11.339317607713381	29.797124292859177	1.8677008224354653e-05	4.953766685442042e-05	2.536790427121395e-06	1.2522947109173127e-06	6.451164218187759e-07
G7295-MONOMER	14.368776461379728	26.503229067678316	2.29467935891206e-05	4.1635234835104315e-05	3.2145298189619836e-06	5.279727101395206e-06	2.7198379312300616e-06
G7296-MONOMER	86.54652103272021	60.7463440974148	0.00014011911180031458	9.162069438143262e-05	1.9361869351566592e-05	2.0387347679918435e-05	1.0502490085588747e-05
G7297-MONOMER	20.390908551843552	14.696957157567452	3.3063947973136796e-05	2.314607146877558e-05	4.561779059741458e-06	1.4482236913672558e-05	7.460487356715443e-06
G7298-MONOMER	102.42110743468412	70.59082351095194	0.0001657439423016238	0.00010906981332101367	2.291327343179274e-05	3.055215569487057e-05	1.5738864972357487e-05
G7307-MONOMER	10.276609622751153	30.727146171655914	1.719370108476243e-05	4.8413970376711e-05	2.299045305559245e-06	1.51719156880175e-06	7.815773615797267e-07
G7308-MONOMER	9.003752327415471	28.772993306774023	1.512076889011894e-05	4.590830151285848e-05	2.0142863532477998e-06	6.428595786334111e-06	3.3116746999284855e-06
G7310-MONOMER	36.79318082091057	20.368132356216503	5.950958636143351e-05	3.0260824788930752e-05	8.23123508123115e-06	1.3677182946291374e-05	7.045765861623022e-06
G7311-MONOMER	94.84520819250245	57.94645573204652	0.0001534315558051878	8.80855721322935e-05	2.121842111886964e-05	4.848737673105775e-05	2.497814828045243e-05
G7312-MONOMER	3434.310622502105	1209.6967290880168	0.005543350874207114	0.001557244529889046	0.0007683113404459526	0.0004363411163321593	0.00022478001161117998
G7313-MONOMER	43.669159521352924	17.53196404507261	7.039321589757659e-05	2.3703245354753038e-05	9.769503744991615e-06	1.1026860322321322e-05	5.680458931125412e-06
G7314-MONOMER	7.430426584124951	16.889336361454752	1.2728523777143142e-05	2.972213326363163e-05	1.6623077049375962e-06	6.032993097480597e-06	3.1078809851821196e-06
G7315-MONOMER	1535.6041650359934	473.2844109046478	0.002482284464672409	0.0005614689548468514	0.0003435397155699386	0.00010877815656914938	5.603678952419191e-05
G7316-MONOMER	6.407960057399698	19.339880825501353	9.86649643761145e-06	2.879224642666153e-05	1.4335652543968066e-06	1.0760989038712544e-06	5.543496018441366e-07
G7317-MONOMER	5.7336179599388055	17.779109057705565	8.883519190482717e-06	2.7005204068637758e-05	1.2827039207059586e-06	1.0999481751611726e-06	5.666354930352503e-07
G7318-MONOMER	147.76582108845957	107.90037110678018	0.000241636997279692	0.00017107761645097436	3.305762598429653e-05	1.1201070582853947e-05	5.770202901884979e-06
G7319-MONOMER	330.63552614413965	113.98465363456896	0.0005354162876371054	0.00014932440433649004	7.39685637712583e-05	0.0001725346237175779	8.888077073407208e-05
G7320-MONOMER	303.85544526274595	91.67914478071273	0.0004924420658131652	0.00011228435857730747	6.797742257848985e-05	0.00012065692342406297	6.215610592971119e-05
G7321-MONOMER	334.55885485229066	106.58692957146705	0.000538188400446614	0.00011648617504527437	7.4846276439128e-05	7.034265692167186e-05	3.623684004965108e-05
G7322-MONOMER	3.77037037037037	5.6759715214355335	6.16904833923891e-06	9.314510551894723e-06	8.434933911500563e-07	3.0421642231343477e-06	1.5671631294968481e-06
G7323-MONOMER	6.996392357775643	11.749250580506795	1.1354522875503102e-05	1.8797075758854305e-05	1.5652071642756967e-06	1.2045818703059491e-05	6.205372738421261e-06
G7324-MONOMER	496.3561722465341	217.91795134077816	0.0007942247241633311	0.0002896978859629461	0.00011104297716655447	6.515358148803264e-05	3.356370109353032e-05
G7325-MONOMER	2049.376390223076	609.275668706059	0.003298221050961078	0.0006165652700370334	0.0004584789480409366	0.000876152933068704	0.00045134794567109563
G7326-MONOMER	1789.973610369896	497.63861623728343	0.0028886628348444208	0.0004948650606323218	0.0004004463122628719	0.00029428636659807096	0.00015160087011046355
G7327-MONOMER	544.7631906642473	159.8654462405314	0.0008795547373701773	0.00017483435331366558	0.00012187241727713152	0.00013970285070647273	7.196756672367127e-05
G7328-MONOMER	7.5876353458806225	18.304247707739517	1.2664053455229536e-05	3.061712595434281e-05	1.6974778708751051e-06	2.2673961639771074e-06	1.1680433426721644e-06
