# Column descriptions:
# id	Object ID, according to EcoCyc
# complex-count-avg	A floating point number
# complex-count-std	A floating point number
# complex-concentration-avg	A floating point number in mM units
# complex-concentration-std	A floating point number in mM units
# relative-complex-mass-to-total-protein-mass	A floating point number
# relative-complex-mass-to-total-cell-dry-mass	A floating point number
id	complex-count-avg	complex-count-std	complex-concentration-avg	complex-concentration-std	relative-complex-mass-to-total-protein-mass	relative-complex-mass-to-total-cell-dry-mass
CPLX-9495	2.825482744560956	3.737767441778608	3.194153793454355e-06	4.0307082096891755e-06	2.1532377333755706e-06	1.019987800545577e-06
CPLX0-0	81.47168612978432	44.56180256600387	9.181955565969359e-05	4.547432234990145e-05	3.438064621586458e-05	1.6286097522580777e-05
CPLX0-1021	3.3892876185298637	12.170050013799774	3.8200833246588385e-06	1.3295552524234467e-05	3.1501694836481923e-06	1.4922339475887666e-06
CPLX0-1101	220.85383581980324	75.80997077381699	0.0002500596636721628	6.806311538158485e-05	0.0002040781777784486	9.667174621042273e-05
CPLX0-1121	218.78185016361564	100.35892871374358	0.0002469536164091402	9.827676135379261e-05	8.403336947928358e-05	3.980657146168361e-05
CPLX0-1141	17.18602001024558	8.77598307986473	1.951518597732825e-05	9.181740877135937e-06	6.289594331560636e-05	2.979378165789135e-05
CPLX0-1142	2.4268068289929015	8.098707721564633	2.7498278311670016e-06	9.253507909402768e-06	1.6082765964347629e-06	7.61839941238061e-07
CPLX0-1161	24.16556021369353	11.936552605519216	2.746143463070896e-05	1.2665638780359735e-05	5.199228839042499e-05	2.4628724946940682e-05
CPLX0-1162	0.5015159276954763	0.5064381499225448	5.905779295838109e-07	6.191689870867905e-07	4.154558987660235e-07	1.968012829413525e-07
CPLX0-1163	77.00552006774629	25.386341232268407	8.730986488934611e-05	2.3150026014716125e-05	0.00045893807600121275	0.00021739877184543435
CPLX0-1221	175.44149303195994	42.695822338196095	0.00019877512889217446	2.7975668619719692e-05	5.36584604895993e-05	2.5417989963257756e-05
CPLX0-1241	0.4636098943032483	0.49867400193669587	5.345658011129816e-07	5.972199819962331e-07	8.11441419623078e-08	3.843794561297345e-08
CPLX0-1242	30.58472728983492	14.085439460718808	3.449201857005524e-05	1.328481868487612e-05	1.4842655679031722e-05	7.03095969648339e-06
CPLX0-841	133.90096548912192	59.55333858088455	0.0001510426926440299	5.542933900034717e-05	1.8109139372990222e-05	8.578291636136703e-06
CPLX0-1261	639.8556653877116	261.56140605960127	0.0007255208278324428	0.0002559935699553793	0.0003379435869798304	0.00016008373374159024
CPLX0-1262	37.64897648743871	16.7385390625793	4.27802266304611e-05	1.7131620949644225e-05	3.832942254831468e-05	1.8156631195547808e-05
CPLX0-1321	547.5420565388757	255.97162512831062	0.0006176269574056481	0.00024969146659206063	0.0003294503952754515	0.0001560605124354223
CPLX0-1341	631.6942399974909	156.79457815035275	0.0007172667306617002	0.00011195088039167475	0.0007158186828261733	0.00033908300628779245
CPLX0-1401	11.939336755496544	28.29431116425739	1.3517898567326841e-05	3.1005712475445577e-05	7.480841658177075e-06	3.5436715188860493e-06
CPLX0-1421	36.52523758246124	12.492942180147656	4.116990289011807e-05	1.0694379837898528e-05	0.00011716955081495366	5.55031664986211e-05
CPLX0-1441	180.7124964715476	182.62703288905817	0.0002035532262041596	0.00019562864332279553	4.755397926205063e-05	2.252629979628394e-05
CPLX0-1461	1660.462854544124	404.6142871035223	0.0018782650472928088	0.00024024571360554153	0.0008046002175814415	0.00038113878162576427
CPLX0-1521	244.40347983816164	88.39421417715137	0.00027488485159779557	7.544792852422188e-05	0.00039647393337948194	0.0001878095339929916
CPLX0-1541	1232.3000831146564	359.69734371683785	0.0013918547532208241	0.0002623169060747419	0.00043393380296794865	0.00020555425832046554
CPLX0-1601	4.155306792401543	5.532573333311824	4.790843321547192e-06	6.356540988982184e-06	7.0037852877219315e-06	3.317690118646522e-06
CPLX0-1621	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-1642	367.5310425400675	99.42751313642117	0.0004170920461276712	7.998288907574812e-05	0.0001382871309714775	6.550655525724671e-05
CPLX0-1668	16.33450251434904	17.619337848450996	1.8605425551315976e-05	1.956399343425052e-05	1.4603719064227763e-05	6.9177755234466145e-06
CPLX0-1683	43.9764377790091	62.08870887168319	4.944189521266807e-05	6.690308966616382e-05	4.052903354749166e-05	1.9198585992424413e-05
CPLX0-1721	98.72144305861936	44.75983730661557	0.00011156499437103512	4.3947252038399806e-05	0.0005518977103360364	0.0002614337111812107
CPLX0-1762	15.39431108927246	29.865818907572365	1.744706983535257e-05	3.34595796498669e-05	1.264986676938473e-05	5.992236520522096e-06
CPLX0-1821	62.90277676135116	23.59539105723204	7.401544009975078e-05	3.1518313878573224e-05	1.8930666345456945e-05	8.967448614368534e-06
CPLX0-1841	4.792981777503633	8.220475152617412	5.5351141601689656e-06	9.279507286021485e-06	4.580199647523565e-06	2.169638629364636e-06
CPLX0-1863	141.99447731858527	60.67402317547674	0.00016110730376875675	6.182222887558838e-05	0.00016563238737826795	7.845999161282822e-05
CPLX0-1881	6449.235943691127	1436.9187114479573	0.00730347542175184	0.0006866643318086972	0.0019044134664026836	0.0009021198508723336
CPLX0-1923	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-1924	44.490091582942156	12.522744614221208	5.137500763700552e-05	1.4369690519860629e-05	4.3858283554972755e-05	2.0775650308157676e-05
CPLX0-1941	191.63223071374057	47.29874039462372	0.00021773126874658768	3.39821809131612e-05	0.00020789976667295518	9.848203124800956e-05
CPLX0-1942	107.54397758517945	28.785429344990515	0.00012258694427748934	2.5210999550424137e-05	0.00011673429730556679	5.5296987095930026e-05
CPLX0-1943	19.55206166166585	6.348952016412536	2.2757111577280387e-05	8.02660199247636e-06	2.166627248454121e-05	1.0263304081562715e-05
CPLX0-1962	520.4162110171352	154.4308476133668	0.0005912230121545487	0.00013185274421546257	0.00041015776485442347	0.0001942915591557596
CPLX0-1	3.8270692413043252	9.127693617449992	4.2628005168197134e-06	9.830957668370519e-06	6.001955183050365e-06	2.843123623203232e-06
CPLX0-201	2.925596700504961	4.732702946059273	3.3808655240319297e-06	5.407100108531638e-06	4.865543871540649e-06	2.3048060671919966e-06
CPLX0-2021	32974.660024463934	7285.322690386858	0.03730585995937247	0.002787219877585786	0.004476102322996334	0.0021203277709111396
CPLX0-2061	5.354802877126219	13.881996526449846	5.966922025606695e-06	1.485070050811384e-05	2.8321880873330706e-06	1.3416062950938337e-06
CPLX0-2081	50.24156307827414	24.868986197993696	5.718871543474718e-05	2.609720776046378e-05	8.15696148206867e-05	3.863949192543259e-05
CPLX0-8206	59.561800190275065	31.82720473823968	6.771803502811062e-05	3.354988310924997e-05	4.429735103045429e-05	2.0983636384969287e-05
CPLX0-2121	31.218622910372083	17.839164122629267	3.5247834066623144e-05	1.8229369989269495e-05	5.860905854152726e-05	2.7763086159605375e-05
CPLX0-7964	1134.799332991814	360.0820747295454	0.0012841135063998027	0.0002967180907964377	0.0013230930586804247	0.0006267486204251735
CPLX0-2141	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-2161	6.487911783462797	25.059501026230105	7.065071552255987e-06	2.5841514213121548e-05	1.2190568664158336e-05	5.774667202985477e-06
CPLX0-2201	93.03504406644991	29.39413718333203	0.00010488010203956416	2.2315719804055996e-05	0.0001002064593672749	4.74677572783641e-05
CPLX0-224	7.546159998327252	15.282660477286885	8.625593364980607e-06	1.7788580303862983e-05	2.3196848290323913e-06	1.0988337191242237e-06
CPLX0-225	3.7068849254059026	7.639701096090082	4.221773445882145e-06	8.907058375361881e-06	4.474818940886574e-06	2.1197198333503663e-06
CPLX0-227	2.0711675779657295	5.8320108066510254	2.359679504292476e-06	6.60737833354569e-06	1.9416342748537417e-06	9.197513320404658e-07
CPLX0-229	0.21891041390053423	0.7944304539731935	2.5283519618880526e-07	9.041207469578197e-07	5.524302607311478e-08	2.616859800773803e-08
CPLX0-230	7.8846875620746255	4.313940946249479	8.96343213947967e-06	4.6306483315114794e-06	7.719867612745157e-06	3.656898012131178e-06
CPLX0-231	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-234	50.12784497809746	24.639566848123263	5.6541300583491114e-05	2.4336997234220723e-05	1.8658360029077626e-05	8.838457227856378e-06
CPLX0-235	1811.6615273232899	518.6077402679036	0.002053725012057171	0.0004217941160822765	0.0009272170458618141	0.00043922232114813127
CPLX0-2361	385.4274001317289	111.08457411605598	0.00043469218961377003	7.910471479508471e-05	0.0004621899299534089	0.00021893917368262313
CPLX0-236	24.72136464856614	30.293614305976494	2.7986122842261722e-05	3.3126078189470836e-05	1.1537211128097845e-05	5.4651720154143884e-06
CPLX0-237	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-2381	0.0	0.0	0.0	0.0	0.0	0.0
PPK-CPLX	81.20693981244315	33.54361582579125	9.206486769170335e-05	3.2816935462447283e-05	9.448869718137141e-05	4.475925575730835e-05
CPLX0-3461	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-3541	885.6542273473357	194.1388370798791	0.0010039544826995841	9.082168567816647e-05	0.0006037277157497819	0.00028598556275096523
CPLX0-3521	129.71919007642367	46.31162028632942	0.00015269568239043927	6.263691259854281e-05	0.00021693820788764453	0.00010276353701582785
ENOLASE-CPLX	5949.959621436263	1804.4532766629916	0.00672243395334152	0.0013852724817184322	0.003928380025237052	0.001860871950895647
CPLX0-238	1334.604818559137	336.96424319383874	0.0015076269432587072	0.00020290774374531642	0.0019259931076869624	0.0009123421177910951
CPLX0-2401	4.752626736782679	11.064410980377659	5.425362770596819e-06	1.2488239139108882e-05	2.9541706171274874e-06	1.3993893676925762e-06
CPLX0-240	3.293833833415228	9.372101505941263	3.72985901581323e-06	1.0765118989409428e-05	2.980927176356176e-06	1.4120639384447123e-06
CPLX0-2423	1.3063193275553837	5.871720430807461	1.5199015324141725e-06	6.745206644718783e-06	1.5839486499888336e-06	7.503158033305048e-07
CPLX0-2424	87.97537140228539	28.73140294681126	9.928372532654671e-05	2.3420846420718558e-05	0.00019604036167418458	9.286423613278464e-05
CPLX0-2425	106.49473868542933	45.51732570820407	0.00012076789659112821	4.5356271339743674e-05	0.00028784685865492957	0.0001363529347932828
CPLX0-242	229.0155487135524	85.6419980520991	0.000258927744480538	7.85861154910939e-05	3.999554483984714e-05	1.8945872618006075e-05
CPLX0-243	3134.805569204713	693.2007887213884	0.0035442937855360746	0.00026002357909143676	0.0026791288323540093	0.0012691021909629373
CPLX0-2441	684.8921208351194	171.36935396832138	0.0007764785786583617	0.00011843116299531491	0.0013969722911860963	0.0006617451815114972
CPLX0-244	252.67233484229124	147.38258997958877	0.0002838792897861934	0.0001495769443907013	9.794629978824084e-05	4.639712064490377e-05
CPLX0-245	334.1754006753719	134.65781893186602	0.0003772763642947746	0.0001254332112011814	0.0007730596604639289	0.0003661980331038441
CPLX0-246	319.23239432938493	77.85717506495297	0.0003630419076302392	5.790493598236239e-05	0.00020512978257053048	9.716989095416975e-05
CPLX0-248	1482.6423456106052	412.8419861228679	0.0016692413553245765	0.00025021803245681157	0.00096683221071553	0.00045798800792812625
CPLX0-2502	161.34924360435332	60.41767893881338	0.0001826999541733403	5.565844830950684e-05	6.0041882629112054e-05	2.844181432185676e-05
CPLX0-250	14.636284513491756	31.274411494515952	1.67048103357995e-05	3.2883954279424595e-05	3.944693579646932e-05	1.8685996746967385e-05
CPLX0-251	6.997948270274226	25.212708933306136	7.88227742388363e-06	2.7416451118939333e-05	4.3627117858398955e-06	2.0666147215788837e-06
CPLX0-2521	82.68854481395908	29.954493830582734	9.354179971372972e-05	2.7047272700200837e-05	6.696069340774946e-05	3.171925205160998e-05
CPLX0-252	329.9073245444376	93.77930919691677	0.0003732855706997536	6.942385275862712e-05	0.0001598796154557537	7.573490599439679e-05
CPLX0-253	511.98961589528597	176.79167024928438	0.0005781125327024276	0.00015549291650847154	0.00016209215975371071	7.678298728941709e-05
CPLX0-2541	396.68574557505934	156.14541131526673	0.0004502414920428638	0.00015144405144979043	0.00016223840351288046	7.685226289607535e-05
CPLX0-254	1.4637275093830697	2.6740720418931083	1.6359308259303196e-06	2.8915922212891745e-06	1.852542872265859e-06	8.77548772441681e-07
CPLX0-255	3.6652570281544365	7.222439091813561	4.001838893666155e-06	7.488779227301073e-06	5.409732735843632e-06	2.562588101278699e-06
CPLX0-2561	49.452358051667	16.05198151651857	5.586103900380268e-05	1.3277655611632939e-05	0.00019646516617719098	9.306546584558745e-05
CPLX0-7696	14.904580192575091	10.214328758186086	1.7071754580290077e-05	1.11592540775325e-05	3.6688658513336476e-05	1.7379401968458184e-05
CPLX0-7697	0.16260415468735298	0.8420379399695775	1.8499804898661735e-07	9.621219267663734e-07	2.4573513012946855e-07	1.1640462686143148e-07
CPLX0-2621	25.274006544625774	32.84818737931505	2.822483947132456e-05	3.570246879762853e-05	2.0113011783835746e-06	9.527525146784913e-07
CPLX0-2641	849.3738617473941	225.49289563849726	0.0009601785897435858	0.00015577319789544984	0.0008771613275767769	0.0004155109486383041
CPLX0-2661	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-2681	245.52015661101296	63.880325551749166	0.0002788342683922055	4.966661348218616e-05	6.480415848147648e-05	3.069770237218811e-05
CPLX0-2861	1.4664431108927245	4.380045346768636	1.610598850371452e-06	4.533381116424202e-06	6.808025404708457e-07	3.224958745136291e-07
CPLX0-2881	141.5192993277645	61.28793376360956	0.0001603385604298542	6.152402891288134e-05	0.0005369201246104833	0.00025433883517894944
CPLX0-2921	111.96425547040805	34.215934109515324	0.00012660326120824092	2.7908097043326887e-05	0.0004796216784055185	0.00022719658552699834
CPLX0-2941	49.23661801758476	17.090386341541677	5.603875724846126e-05	1.6493874071213926e-05	9.573935150683795e-05	4.535169018055042e-05
CPLX0-2982	60.066690363927194	23.326691286455244	6.805707627955872e-05	2.2010273948211976e-05	0.00040113731566829953	0.00019001857620423759
CPLX0-3001	1193.9537511369458	395.2210022667463	0.0013472964754038725	0.0003223855192271545	0.0009135092935870494	0.0004327289647126382
CPLX0-301	29.518316588430856	10.87226407027127	3.332014999714086e-05	9.911923855374935e-06	7.120847427628026e-05	3.373142404643198e-05
CPLX0-3021	14.354136391673897	15.643858966809749	1.6215240610876875e-05	1.6850727150237748e-05	3.410878276209007e-05	1.615731591989658e-05
CPLX0-303	1779.194430795287	499.4520585025606	0.0020116075077171586	0.00036656626190781133	0.000922512215095316	0.0004369936448105973
CPLX0-3041	139.00213536711587	77.39108397662979	0.0001572172004006121	7.785650041691284e-05	9.029328449087104e-05	4.2771890546196256e-05
CPLX0-3061	113.31390942070652	34.72293294294692	0.00012819442540642546	2.9624269167701447e-05	0.0002698523007572842	0.0001278289203533928
CPLX0-3081	108.94597285966691	34.66452439696411	0.00012290725825558142	2.7458529831918604e-05	0.00015694774311352967	7.434607931006342e-05
CPLX0-3101	2.613668440476315e-06	0.0016166822845636718	2.8014953290938556e-12	1.7328624391218643e-09	6.134655585895394e-12	2.9059837477177815e-12
CPLX0-3102	59.24871930246417	21.053329817956527	6.663295934539794e-05	1.8054990033886293e-05	0.0001191517862493272	5.6442150582696465e-05
CPLX0-3104	24.797265580077575	8.924738885834968	2.8101201754377413e-05	8.390675660368676e-06	0.0002393981081044713	0.00011340278221738797
CPLX0-881	85.00116569612445	45.44669918695153	9.658848563216094e-05	4.6586436481622395e-05	0.00031055474314523756	0.00014710965003995562
CPLX0-3107	22.456882311737463	13.747178368267425	2.5323832307581984e-05	1.3547824412010237e-05	0.00014303309181031994	6.775471489259617e-05
CPLX0-3108	37.86379389656146	16.1198660759912	4.259503845401199e-05	1.4978589184438969e-05	0.0003033542267333525	0.00014369876847127847
CPLX0-3121	69.65623203102948	25.821350999466112	7.908666973088552e-05	2.4975952293848226e-05	4.104962668263695e-05	1.9445190739622272e-05
CPLX0-3141	1037.0214059445275	279.74567674848254	0.0011743611485671229	0.0002064787535603233	0.00017293074291026064	8.19172195311811e-05
CPLX0-3161	207.87778747739176	81.86504686925335	0.00023635513399307079	7.970095642053848e-05	0.00012405414821355524	5.876439736477025e-05
CPLX0-3181	5602.940499837952	1491.903605901611	0.0063291231591664126	0.0009609426574255422	0.0024223160376447735	0.0011474500790910212
CPLX0-3201	165.77288266719637	59.709896096956385	0.0001876303962582009	5.542130618712606e-05	7.227191925764967e-05	3.423517748281996e-05
CPLX0-321	125.32816698204932	49.29643091582945	0.00014159923326559145	4.5810903955374126e-05	0.00019126626452458512	9.060274833896959e-05
CPLX0-3221	41.85191738716793	14.064389477421832	4.727701186435042e-05	1.1947179281316653e-05	2.554608949301662e-05	1.210117175202672e-05
CPLX0-322	153.05013277435677	59.14638277583372	0.00017247533472374048	5.333178502929222e-05	0.00010722997588711912	5.079479407329375e-05
CPLX0-3241	9.714631838663475	29.104440580658125	1.085237332501791e-05	3.144479366053776e-05	3.991541485648362e-06	1.8907915078890972e-06
CPLX0-3281	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-3301	2865.1275966795956	682.8781595445076	0.003250787172797983	0.0004477402599317765	0.0003301821865195168	0.0001564071616371909
CPLX0-3361	78.7839593940471	42.64988736164719	8.85679369435983e-05	4.2220409104587316e-05	0.00016066514401353715	7.610701053886955e-05
CPLX0-3382	3.9596162089262004	15.987197297822522	4.295716261971879e-06	1.586514314630773e-05	1.1301133995006184e-05	5.35334237765127e-06
CPLX0-3401	225.53490031468567	132.59577042113446	0.00025560902400182593	0.00013597416881423264	0.00013965048868672556	6.615237722840114e-05
CPLX0-341	25.285898736029942	8.938188320034454	2.8651643026717323e-05	8.165679959409779e-06	9.532746186115612e-05	4.515657823018167e-05
CPLX0-3482	3.190842228518259	9.861176933388295	3.6075042940281786e-06	1.0781536026815332e-05	5.1965666847191295e-06	2.461611433320808e-06
CPLX0-3501	228.38872567981517	78.57393773344126	0.00025792311301565875	6.92340615122255e-05	0.00010763384816356142	5.098610819925601e-05
CPLX0-3561	20.574141932650992	44.32842387279605	2.33192601063158e-05	4.969480049130623e-05	9.391184599066084e-06	4.448600159306305e-06
CPLX0-3581	191.67281314361585	95.08257901504423	0.00021746432546861457	9.647143797214861e-05	4.420816178995255e-05	2.0941387479592227e-05
CPLX0-3601	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-3602	159.4591954083073	91.82265385227346	0.00018074226708226628	9.517175074991005e-05	5.4235825510532075e-05	2.569148752866126e-05
CPLX0-3621	226.07637139183072	49.48925431798447	0.0002559248185851537	2.0865576335999623e-05	0.0005137878070228082	0.00024338106615416757
CPLX0-3641	7.1992190358699855	10.998510954860292	8.280419330116825e-06	1.2432672206015718e-05	1.0583986531027554e-05	5.013629928295444e-06
CPLX0-3661	113.53625942227472	56.25409564876185	0.0001287686884312626	5.705894322032421e-05	8.382369733076152e-05	3.9707249853905805e-05
CPLX0-3681	377.1237545869881	106.11452615544927	0.0004281676374230747	8.675927221537227e-05	0.0004756561788570508	0.0002253181300737005
CPLX0-3721	273.06201189741876	89.74489278963621	0.00030786109563428135	7.230686899930362e-05	9.342806663587344e-05	4.4256835517998325e-05
CPLX0-3741	38.08389614327085	21.250341635556488	4.31228144369251e-05	2.222028076008257e-05	2.550347234701092e-05	1.208098402804896e-05
CPLX0-3761	92.23169909357979	42.29592241726631	0.00010326467632320511	3.801635228133532e-05	5.4132886912390775e-05	2.5642725558405057e-05
CPLX0-3781	42.97262966409133	16.994926218317712	4.924318701676302e-05	1.8214827810153063e-05	8.959005297726745e-06	4.243877007662767e-06
CPLX0-3801	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-3802	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-3803	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-7910	48.322511003544136	15.665866184260475	5.472444644481721e-05	1.3792601708509039e-05	1.1114910916092614e-05	5.265128584196097e-06
CPLX0-3821	24.965792307451046	35.4200568684478	2.8124265258528027e-05	3.830797110495241e-05	8.07468339077718e-06	3.8249740956142585e-06
CPLX0-3841	30.134128237028364	12.426703570071767	3.433727889080681e-05	1.283236874354097e-05	1.3475627178185865e-05	6.383398875749027e-06
CPLX0-3861	1.4909932985541186	3.456909776274617	1.6642685212964378e-06	3.902814714058918e-06	2.6876738768127914e-06	1.273149974896862e-06
CPLX0-3881	5.778405348611097	12.727027481700388	6.753670512898944e-06	1.4724363349766655e-05	3.020497071030664e-06	1.4308081807600178e-06
CPLX0-3901	3.019633877324858	7.826476284948609	3.4308007619376053e-06	8.372919041807313e-06	1.1538981048694117e-05	5.466010426049754e-06
CPLX0-3921	53.58521604583329	25.309516108986234	6.0561262297330996e-05	2.446028065389997e-05	1.3683510769931915e-05	6.481873244941026e-06
CPLX0-3923	3201.858488149627	862.0437719726385	0.003633822788142958	0.0006438348017303974	0.0005225606879166978	0.00024753677611071695
CPLX0-3924	1647.216503225267	542.7913987852962	0.0018616747268643595	0.0004617159003223482	0.0005290789527769034	0.0002506244754088859
CPLX0-3925	3.790315835694347	10.064762933232762	4.368228723739053e-06	1.1753087433341428e-05	2.13279956311926e-06	1.010306247968366e-06
CPLX0-3927	10.298018316588431	8.213300610063307	1.1659082337833328e-05	8.970527388358406e-06	2.519637502470457e-05	1.1935512156793184e-05
CPLX0-3929	24.852735465389802	25.5440307691928	2.8156709027077616e-05	2.7266654470978777e-05	2.4464543450873666e-05	1.158884385083173e-05
CPLX0-3930	471.7451228946901	130.8831879498196	0.00053490120293962	0.00010133947041268077	0.00032890511828943293	0.00015580221495854066
CPLX0-3931	27.495684833404773	9.857557539407265	3.1303502637206394e-05	9.649600624226943e-06	3.063354956826272e-05	1.4511099430740965e-05
CPLX0-3932	2.7925844999006806	6.422001956380779	3.1530702105657033e-06	7.1502858426138245e-06	1.5218652926661147e-05	7.209069433126127e-06
CPLX0-3933	431.7176192616909	119.60443638982228	0.0004874211154856763	8.137588919026603e-05	0.000653736054607084	0.00030967449164598035
CPLX0-3934	449.2885437684917	109.77534771101233	0.0005092148306815972	7.350700246082108e-05	0.0030795563046070724	0.001458784514642609
CPLX0-3936	203.4640071719062	48.568181010461196	0.00023046078366883532	2.9946382413281106e-05	0.00016025130711602863	7.591097617613684e-05
CPLX0-3937	1.6886990203970684	6.8369415905752575	1.8510718456728472e-06	7.331330395342923e-06	6.609112026673772e-06	3.130733562372739e-06
CPLX0-3938	58.57346237885647	16.889571009740063	6.643953477771e-05	1.4219554867340272e-05	1.5662530793198837e-05	7.419334190139686e-06
CPLX0-3939	186.9934971929201	71.93874036733266	0.0002107102404789364	6.446140518554225e-05	4.308866064031033e-05	2.041108026008158e-05
CPLX0-3941	3.673500538415699	7.255737154331283	4.170583621680769e-06	8.108342245660676e-06	1.5780365145193774e-06	7.475152272675148e-07
CPLX0-3943	139.6937826055138	76.23981600183997	0.00015894708063666195	8.101611856888245e-05	5.658047761061855e-05	2.6802148233488616e-05
CPLX0-3948	174.09052702010433	78.60812400998634	0.00019597118798742855	7.534011758986678e-05	4.5853156180183664e-05	2.1720620624169947e-05
CPLX0-3949	182.29664352698873	52.044386851632424	0.00020666250647755817	4.2415866816127875e-05	0.0005553904531459859	0.000263088221968093
CPLX0-3950	215.2937031499932	48.86035631111975	0.00024364580938682567	2.2955355330154497e-05	8.848503228184032e-05	4.191532224213374e-05
CPLX0-3951	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-3952	492.3360811700871	141.34267170942564	0.0005578779431335374	0.00010809960821488707	0.00025038374734877604	0.00011860667486551628
CPLX0-3954	455.2460141556283	151.25128744805258	0.0005153685634585249	0.0001307097328654754	0.00041154592068416837	0.00019494912798322778
CPLX0-3955	18.954422849734975	80.79903576186084	2.8174294100663346e-05	0.00012378113396882928	3.3688216255897855e-06	1.5958093744386197e-06
CPLX0-3956	7208.381956278555	1758.459373391286	0.008198993470438449	0.0013722221278059706	0.00348587248198633	0.00165125631544161
CPLX0-3957	24.774160751063764	19.79258640335825	2.8061540650208638e-05	2.147377168139328e-05	5.855136749101798e-05	2.7735757933461078e-05
CPLX0-3958	77.70812380424668	43.87696234075533	8.818443850471398e-05	4.6867776354972744e-05	0.00024623235732876227	0.0001166401631747321
CPLX0-3959	50.80417873310263	18.123957133700465	5.764256417086148e-05	1.7077632354418302e-05	2.5030821030113117e-05	1.1857089299810204e-05
CPLX0-3961	10.298737075409562	12.890458537707113	1.14715451779841e-05	1.3594167143709787e-05	4.606962869335582e-06	2.182316356179667e-06
CPLX0-3969	23.974025363038546	11.504015809952913	2.7196886024408683e-05	1.1458831751022966e-05	8.077569486482993e-05	3.826341237925349e-05
CPLX0-3970	15.823386582471693	6.212943737654967	1.850927090462628e-05	7.938997056140275e-06	2.29751247514047e-05	1.0883306844947472e-05
CPLX0-3971	234.6310519492739	115.37715811941865	0.0002656942649490061	0.00011905324024405459	7.377573691968481e-05	3.494753527116142e-05
CPLX0-3	308.7122063543507	69.32362194882342	0.0003492807697501254	3.05734090395646e-05	5.1104116945753277e-05	2.4207998510506795e-05
CPLX0-4	25.860665335438206	21.124371156328547	2.92676885592316e-05	2.256117488260238e-05	2.0272187846426634e-05	9.602926780085786e-06
CPLX0-661	23.650751168309792	15.299656769736307	2.673364109304094e-05	1.604763296748134e-05	3.1602849235318705e-05	1.4970256271690467e-05
CPLX0-682	31.900921056758424	11.602826008699555	3.595488560414351e-05	1.0110246617583397e-05	4.507723317033253e-05	2.1353066223676486e-05
CPLX0-721	75.85394036654087	34.93263487910389	8.55308053998406e-05	3.3492055992614466e-05	2.780559726873712e-05	1.3171499626534015e-05
CPLX0-7415	256.7953445337738	65.17229818721724	0.0002908598342033538	4.344761510793452e-05	0.00015742348942554148	7.457144013617428e-05
CPLX0-7417	21.645442807707184	27.735325895643708	2.4436023729043163e-05	3.076088631554249e-05	4.212970360749776e-06	1.995682272058415e-06
CPLX0-7418	1520.7989984422536	498.6297224696386	0.0017170285878678657	0.0004078476420414728	0.0004522496022601206	0.0002142304446726198
CPLX0-7420	383.1857821664175	106.70354284418048	0.00043235816401884623	7.337453682160776e-05	0.00014988681123576501	7.100131887596455e-05
CPLX0-7421	78.82176872170704	58.79085438943099	8.924513187495429e-05	6.342244333079868e-05	2.0208349501133696e-05	9.572686583011152e-06
CPLX0-7422	80.50597223238648	61.34039827872739	9.121154025538002e-05	6.672792796279637e-05	2.9406325314421356e-05	1.392976382248488e-05
CPLX0-7423	85.27938286060784	32.017854743283884	9.656736801119484e-05	2.9776214221938387e-05	2.1393831043660042e-05	1.0134248686631375e-05
CPLX0-7425	64.15986503016174	56.99580689925679	7.294255301187209e-05	6.129252394697575e-05	3.216252224837062e-05	1.5235373140468638e-05
CPLX0-7757	0.0008363739009524208	0.03327906094626092	9.072354161160576e-10	3.7382608535449607e-08	1.211792830299671e-10	5.740257494729096e-11
CPLX0-7426	422.0316985708461	102.21486003125831	0.0004770666510337756	5.8141903597638985e-05	0.00021485875443166762	0.0001017785007961747
CPLX0-743	217.08867392918003	76.40488529506094	0.00024564144088114583	6.72225119016373e-05	0.00021230387065174382	0.00010056825343382295
CPLX0-7444	24.0642047652403	34.62318035291775	2.7366342841962853e-05	3.787343992220745e-05	6.471335738174781e-06	3.0654689929779265e-06
CPLX0-7450	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-7451	70.61319275282015	25.74058765734511	8.000100935875129e-05	2.370116350887048e-05	0.00041288304698731027	0.00019558252414559916
CPLX0-7452	23.631948437549006	8.756268611997506	2.6781344102785044e-05	8.291288325724667e-06	0.0013686600425551186	0.0006483336813496738
FLAGELLAR-MOTOR-COMPLEX	0.38654326666736366	1.566986692503572	4.2990182647789e-07	1.7518696745938383e-06	7.071574568762773e-06	3.3498018723083053e-06
CPLX0-7458	80.5596778915014	82.12853971697338	9.095291707686908e-05	9.103842285123643e-05	7.997318335752278e-05	3.788326301879829e-05
