# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
# validation-count	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass	validation-count
EG11161-MONOMER	32.37254184483173	24.295817739060237	3.624361778137823e-05	2.4726844021007842e-05	5.464725100890984e-06	6.350372740573746e-06	3.0081688723465373e-06	nan
EG11162-MONOMER	14.67861810122215	10.574490327495129	1.6472869206270776e-05	1.0864989431234363e-05	2.4778595752111967e-06	2.0444647052854216e-06	9.684620632985224e-07	nan
EG11164-MONOMER	513.3072680891993	217.42570880157018	0.0005796827415118756	0.00020715767610864793	8.665007294892588e-05	8.720055781070711e-05	4.130686723024138e-05	127.0
EG11165-MONOMER	377.4658471944883	128.08403488035216	0.0004277369702958457	0.00011461820836571161	6.371903385838446e-05	0.00012284179650774282	5.819010687620412e-05	386.0
EG11166-MONOMER	51.881945823880564	65.10577943737911	5.8599757018064296e-05	6.994844801146183e-05	8.75805715182326e-06	1.1216990340989795e-05	5.31348356445116e-06	208.0
EG11167-MONOMER	207.58250305799208	85.78665899020429	0.00023366782088936263	7.807773326156256e-05	3.504146570893668e-05	3.975949026454989e-05	1.8834053665860597e-05	nan
EG11171-MONOMER	343.8813185434548	195.91667297196472	0.00038932492439767947	0.00020201337111722996	5.804971639790844e-05	8.954698244298647e-05	4.241836758281632e-05	199.0
EG11173-MONOMER	1.3733337863691963	7.3496678229165	1.6298954017353574e-06	9.095734575859318e-06	2.3182892620066404e-07	2.043588126956502e-07	9.680468285161006e-08	nan
EG11174-MONOMER	1.6636600767373053	9.638040148480089	1.9820952167298447e-06	1.190050851463847e-05	2.808381567401702e-07	5.44136762887827e-07	2.577573536684529e-07	nan
EG11177-MONOMER	246.59976111070455	79.39755930601831	0.00027980301005858154	7.164034201092839e-05	4.1627868175279896e-05	6.256976131395836e-05	2.9639269382130262e-05	77.0
EG11178-MONOMER	796.9713960125874	287.9290739243341	0.0009019245961789117	0.00025831331159871876	0.00013453468106884003	8.734575587618987e-05	4.137564749224388e-05	1535.0
EG11179-MONOMER	755.0214686725701	216.04944567138938	0.000854250128363416	0.00016620401730540462	0.00012745322228150218	9.086497324747834e-05	4.3042699267597574e-05	609.0
EG11180-MONOMER	1854.5276369300896	556.0430890093728	0.0021009462725141244	0.00046273996462481735	0.0003130580161546959	0.00020061245498143057	9.503003479219983e-05	1409.0
EG11181-MONOMER	1509.37209229386	439.8239353673301	0.00171148053776209	0.00036715380896253433	0.00025479320094413407	8.040709726271568e-05	3.808880785155116e-05	nan
EG11182-MONOMER	1109.566178084913	408.7649585504787	0.0012507665301291918	0.00035759176068548887	0.00018730299812550345	0.00011646300435070094	5.516847573833677e-05	438.0
EG11183-MONOMER	888.9450633030497	244.06659631154804	0.0010065881418266829	0.0001815915691124728	0.00015006051807825072	0.00029676834150418814	0.0001405790374330293	911.0
EG11184-MONOMER	79.03647897042373	59.540533785957734	9.03066677949222e-05	6.523829863078076e-05	1.3341943693700767e-05	9.506133182788833e-06	4.503051254635846e-06	107.0
EG11186-MONOMER	12.597965520485934	34.268901043655255	1.3927256798860768e-05	3.532279011939146e-05	2.1266299918598957e-06	1.4688316799900014e-06	6.95784943493441e-07	nan
EG11187-MONOMER	20.243570375636427	37.755428482251006	2.3102565502275263e-05	4.276042794795279e-05	3.4172647824086403e-06	4.667391555337347e-06	2.2109413990950047e-06	31.0
EG11188-MONOMER	171.57396420319705	90.61915279639497	0.0001944219617748449	9.206556521537347e-05	2.896295735239803e-05	4.1539441007672915e-05	1.9677215577532728e-05	nan
EG11189-MONOMER	119.87490460110192	61.22998665401808	0.00013544848126773284	6.127477624136727e-05	2.0235772750885723e-05	3.08196949546494e-05	1.459927642127912e-05	nan
EG11191-MONOMER	588.2949943022028	174.7068408463445	0.0006678966705858803	0.00015239908479621993	9.930855715628704e-05	9.717329439025572e-05	4.603094831591311e-05	152.0
EG11192-MONOMER	790.1172517799082	262.2030032573422	0.000896821805825688	0.00023652869233715856	0.0001333776506999248	0.00018952058818117663	8.977582219589743e-05	710.0
EG11193-MONOMER	6.1438040375950065	20.959007160040873	6.8238172792953344e-06	2.190995461051e-05	1.0371196769203009e-06	1.3810455029885456e-06	6.542006687010571e-07	0.0
EG11195-MONOMER	1128.8490136015305	352.04231761113317	0.0012795752900079862	0.00030224953057750157	0.00019055808374000656	0.00024257221740283364	0.00011490635644504767	511.0
EG11196-MONOMER	361.47223761382526	190.57165541904777	0.0004111409680280718	0.0002033894003717099	6.101919397098145e-05	3.6024351490600656e-05	1.706472001369555e-05	511.0
EG11199-MONOMER	1200.2978641101504	313.3629834483491	0.0013622713341026878	0.00023793824024622576	0.00020261917948824164	0.00013707954807330125	6.493452375083412e-05	4170.0
EG11201-MONOMER	148.7554442713615	41.580455635216026	0.0001690224144787658	3.4604150093365846e-05	2.5111021992042916e-05	2.875127092076692e-05	1.3619464834191622e-05	10.0
EG11202-MONOMER	325.45634389603873	100.39702130017986	0.0003701224570637183	9.071602987391629e-05	5.4939444059034644e-05	6.383140458582686e-05	3.0236909264619642e-05	247.0
EG11203-MONOMER	705.1804424417936	238.5332949221648	0.0008009084099170029	0.00022090277689763363	0.00011903968749010385	0.00012016526890259988	5.692223688546719e-05	nan
EG11206-MONOMER	23.36596324136705	36.137093165409205	2.6918970631824114e-05	4.054869603960277e-05	3.944347850213067e-06	2.441760237568286e-06	1.15666078834339e-06	nan
EG11207-MONOMER	30.21147191351894	55.64205302615363	3.4620065034138384e-05	6.262125212230979e-05	5.09992047247991e-06	3.591680910390237e-06	1.7013777230753583e-06	nan
EG11208-MONOMER	24.740096810279034	44.51387031612879	2.755995027219519e-05	4.727607652391427e-05	4.1763117856372195e-06	1.478038342085276e-05	7.001461354210058e-06	nan
EG11209-MONOMER	191.00771293556784	115.74170177932321	0.00021687669328534915	0.00012116641529212481	3.224351823671888e-05	2.154907710019111e-05	1.0207788677729458e-05	nan
EG11210-MONOMER	786.6954997856792	286.35555284395105	0.0008868807597793175	0.00025247738515006996	0.00013280003359152735	0.0004799246631815675	0.00022734010928683726	nan
EG11211-MONOMER	89.07494171519377	49.07062510319164	0.00010097950922100087	5.103625806632173e-05	1.5036510638695292e-05	2.3811437660609417e-05	1.127946791513749e-05	nan
EG11212-MONOMER	114.89263050046523	50.578677989283904	0.00012975185426744077	4.9664193266245175e-05	1.939472793989214e-05	1.2958027611313152e-05	6.13821218057153e-06	872.0
EG11214-MONOMER	278.73609005655976	169.6101878119694	0.00031407920589386363	0.0001766538441093523	4.7052718787340855e-05	3.4978069851663166e-05	1.656909684533408e-05	211.0
EG11215-MONOMER	27.51844727185288	39.402809837456296	3.130742686690982e-05	4.350041501219305e-05	4.6453179445977834e-06	3.3939184662129438e-06	1.6076977371916393e-06	nan
EG11217-MONOMER	237.04675591473168	150.98695096983056	0.00026845606680908363	0.00016115608697902704	4.001525006411636e-05	2.9337279450439714e-05	1.3897056826017285e-05	246.0
EG11219-MONOMER	72.9048520140929	82.67841114212342	8.32458732756727e-05	9.305826922906218e-05	1.2306879598389068e-05	3.092996772248903e-06	1.4651512584609068e-06	nan
EG11222-MONOMER	29.710141556282736	49.41196079317724	3.3688043624508885e-05	5.427983252224602e-05	5.015292190889946e-06	6.746162151546301e-06	3.1956541483658533e-06	nan
EG11224-MONOMER	848.0753206971176	341.4659048889714	0.0009604495531268159	0.0003260032994991716	0.0001431614024834323	7.774997998252883e-05	3.683013252350892e-05	nan
EG11231-MONOMER	29085.890803546226	6181.739212663163	0.033016999347225864	0.002934068765474791	0.004909914035103458	0.001537350679981979	0.0007282423647127121	86.0
EG11232-MONOMER	29052.640521270034	6421.805292383973	0.03289041981031589	0.0027467218197479155	0.004904301140909441	0.0009191611138190597	0.00043540622955811806	151.0
EG11234-MONOMER	7.696294340885093	34.38298473333314	8.158395915099393e-06	3.4676131808200325e-05	1.2991915515955867e-06	1.737736960102467e-06	8.231652605692638e-07	nan
EG11235-MONOMER	89.57213986262559	45.21828694065047	0.00010078348367270149	4.3149028119393576e-05	1.5120441372630567e-05	3.239756639517568e-05	1.5346713453066155e-05	25.0
EG11236-MONOMER	32.39743965039571	42.43884928536678	3.668701018049951e-05	4.687484436300676e-05	5.468928035083632e-06	9.540513805464067e-06	4.5193373410072395e-06	nan
EG11237-MONOMER	6.395706788219673	14.12737062506997	7.303531559063045e-06	1.621623455875144e-05	1.0796427290463997e-06	4.488974584188631e-06	2.1264253555754194e-06	3.0
EG11238-MONOMER	149.84853007286907	60.16390528736274	0.00016878754458137606	5.4211479735986545e-05	2.5295542980402673e-05	1.850771151825508e-05	8.767095092209391e-06	316.0
EG11239-MONOMER	306.17739229072356	230.8545546548359	0.0003456613634820642	0.0002433939328909645	5.168501407755798e-05	6.684940711957098e-05	3.1666535784125614e-05	352.0
EG11241-MONOMER	191.87894010517402	122.90535961632332	0.0002169433179591789	0.00012889777927677776	3.239058784296561e-05	3.204930560356661e-05	1.518174246386993e-05	nan
EG11244-MONOMER	1155.1012378333735	366.2431098837838	0.0013076794343293346	0.0003093341971026675	0.00019498965384659906	0.00022250074968124998	0.0001053985107029218	948.0
EG11245-MONOMER	3.1100171456649695	14.007099914713148	3.5811765743831334e-06	1.5938757337298867e-05	5.249939544932583e-07	7.71792144031588e-07	3.6559761110773127e-07	nan
EG11246-MONOMER	958.8105325610815	297.58680329576197	0.0010875995350364807	0.00025678213819291804	0.00016185432733085495	0.0002474862240185733	0.00011723411929360095	1445.0
EG11247-MONOMER	67.09132680264712	57.12987431623279	7.634943269109388e-05	6.112438218916632e-05	1.1325513436290114e-05	2.331913747654809e-05	1.1046265526861622e-05	2.0
EG11249-MONOMER	123.7284006440079	56.47014449837542	0.00013957224953885036	5.323018337445978e-05	2.088627145601642e-05	1.0827891110602134e-05	5.1291674241358424e-06	227.0
EG11250-MONOMER	57.156692036675	66.05137160265393	6.36482394139874e-05	7.069146335973092e-05	9.648473423985383e-06	3.8314783961711045e-06	1.8149696903285738e-06	9.0
EG11251-MONOMER	88.91256756332919	43.828013310383305	0.00010038549021436697	4.286301750409945e-05	1.5009100677880862e-05	1.981723334149528e-05	9.387415024165662e-06	nan
EG11252-MONOMER	199.950382118326	64.23008880163634	0.0002259046269614361	5.294621269713417e-05	3.3753107103302884e-05	3.899130583990925e-05	1.8470165029897372e-05	340.0
EG11253-MONOMER	65.97261398208069	35.06009336713331	7.493697583985222e-05	3.669256366285758e-05	1.1136666417092765e-05	3.2358356811419675e-05	1.532813988988003e-05	65.0
EG11254-MONOMER	171.054667489101	64.07087959263116	0.00019371136841855643	5.956783728487677e-05	2.8875296216552315e-05	2.145603387792382e-05	1.0163714142825544e-05	56.0
EG11255-MONOMER	538.0052848375866	202.48863911854605	0.000608720362998874	0.00018440071856157408	9.08192813080985e-05	4.503242269944308e-05	2.133183952263206e-05	69.0
EG11256-MONOMER	431.83265203709317	218.70560660120827	0.00048809274417825345	0.00021866200828279923	7.289655363742078e-05	3.1021183787985624e-05	1.4694721596126082e-05	1894.0
EG11257-MONOMER	15.851765794398386	41.39518204859991	1.872094040750246e-05	4.941724608273932e-05	2.6758956045313974e-06	4.7630945513164706e-06	2.256275867677505e-06	nan
EG11259-MONOMER	214.51474631734118	108.04740137144506	0.00024199325328450898	0.00010829383957874664	3.621167977264621e-05	0.00014291898022276842	6.770066028199776e-05	251.0
EG11260-MONOMER	67.65658487626894	65.31669955901651	7.655998477883385e-05	7.140902564010779e-05	1.1420933190420284e-05	2.6984472956050047e-05	1.278253338806893e-05	nan
EG11261-MONOMER	505.9124473345809	294.9128099015615	0.0005684066193420529	0.0002992872105673862	8.540177237407299e-05	9.805634689718636e-05	4.644924991371134e-05	211.0
EG11263-MONOMER	6.134089032001756	32.10590497114435	6.703123003662836e-06	3.391009189555145e-05	1.0354797119408686e-06	7.038858058185932e-07	3.3343040751317325e-07	nan
EG11266-MONOMER	9.401140604907424	26.470763490138246	1.0661794787105617e-05	3.0030213273844235e-05	1.5869822421387956e-06	2.756079920759511e-06	1.3055538888854286e-06	nan
EG11267-MONOMER	6.318086062874408	19.74917173810842	7.0227973055230265e-06	2.056071277074015e-05	1.066539775062224e-06	5.738980348023246e-07	2.718552555447677e-07	nan
EG11268-MONOMER	849.7286437151729	219.29659776680927	0.0009621446037256659	0.00015616867677249873	0.00014344049566801924	0.0002099624251964728	9.945911171528389e-05	715.0
EG11269-MONOMER	67.50188706861402	23.470546221053183	7.648198087596708e-05	2.1915311111941652e-05	1.1394819053427374e-05	1.0165987308450536e-06	4.815623873944117e-07	nan
EG11270-MONOMER	57.35020020700254	36.09855943214336	6.470518425427118e-05	3.748967306530126e-05	9.681139037970377e-06	1.3414580490769495e-06	6.354481085825848e-07	nan
EG11271-MONOMER	188.00074489550553	50.75174440796751	0.0002124024155444279	3.4209468804874265e-05	3.173591973534483e-05	2.6179082200434677e-06	1.240102012891197e-06	nan
EG11272-MONOMER	744.6406049074238	191.29936644911012	0.0008444420121342163	0.000134142184362042	0.00012570085550541658	9.49515236515636e-06	4.497849645983196e-06	nan
EG11274-MONOMER	1601.0055174540778	568.1857754452751	0.0018234769795937604	0.0005486379731318613	0.00027026160255911577	1.9987315649292237e-05	9.46798294119244e-06	nan
EG11275-MONOMER	115.78936968771889	46.007353244696866	0.0001310927777293306	4.406302659300229e-05	1.95461041638855e-05	2.686455103189979e-06	1.272572642348938e-06	nan
EG11276-MONOMER	44.316154561896894	69.58664866942728	4.9573346923301035e-05	7.565256396282476e-05	7.480895487606752e-06	9.280248958946105e-07	4.396049993658453e-07	nan
EG11277-MONOMER	1475.0237268821027	375.87647151737775	0.0016716127534036204	0.0002697681622521808	0.0002489949421747142	2.2834799917227128e-05	1.0816835030546224e-05	nan
EG11279-MONOMER	650.8263713918307	167.35733579108737	0.0007349171261877441	0.00010428792699332238	0.00010986431726968462	2.402581710534384e-05	1.138101936713348e-05	nan
EG11280-MONOMER	1101.15750488756	458.4496083410248	0.0012378537469259394	0.0004064529660179964	0.000185883551740755	2.508526432565741e-05	1.1882879065805814e-05	nan
EG11281-MONOMER	25.415737943147484	14.774226417749789	2.8757869177357572e-05	1.5687152110025053e-05	4.290365018641846e-06	1.2484547572093157e-05	5.913924886920429e-06	8.0
EG11285-MONOMER	40.473147170442545	28.931541173837246	4.589916640993202e-05	3.077204984487321e-05	6.832167344612847e-06	1.4385001681182729e-05	6.814169191913747e-06	nan
EG11287-MONOMER	34.88567030140825	46.73783714779972	3.936526337304503e-05	5.1698065568417244e-05	5.888959818827094e-06	3.5198582086380415e-06	1.6673553397342408e-06	nan
EG11288-MONOMER	92.62817952765784	105.78855579021942	0.00010342911391332703	0.00011105966127658077	1.5636323528158196e-05	2.1767868233772557e-05	1.0311429944860128e-05	201.0
EG11289-MONOMER	24.042960868156108	46.25295202599972	2.7610746053901154e-05	5.321367491940513e-05	4.058630069449689e-06	7.834923083496244e-06	3.7113997398006826e-06	nan
EG11290-MONOMER	10.444877732590355	6.493846013415054	1.1836084344492372e-05	7.149070927534126e-06	1.7631728084440292e-06	3.2792740599758634e-06	1.5533907306079787e-06	nan
EG11291-MONOMER	428.45553365882216	338.43726227304563	0.0004879211775205993	0.0003771540881614863	7.232647101434853e-05	8.316636161821806e-05	3.9395870205822926e-05	454.0
EG11292-MONOMER	72.50734702198618	75.96416683055952	8.225698970833221e-05	8.470269450056362e-05	1.2239777808282282e-05	1.6511485658404126e-05	7.821483749522396e-06	150.0
EG11293-MONOMER	734.2794455886504	314.35879308300315	0.0008383658435312261	0.0003311728525995123	0.00012395181498598418	0.00012508625419218827	5.925330552886112e-05	256.0
EG11294-MONOMER	60.74597233693323	24.914321120382123	6.922479813179203e-05	2.5727234301211367e-05	1.0254370552637518e-05	1.3582441631462777e-05	6.433996836938198e-06	186.0
EG11295-MONOMER	76.27045456921516	45.17015144778337	8.693397555216568e-05	4.860181307795226e-05	1.287501826512573e-05	2.1782594478200017e-05	1.0318405760596142e-05	140.0
EG11296-MONOMER	102.5083297613198	56.23834117309325	0.00011573266262813896	5.718707360566355e-05	1.730416614741444e-05	3.667732486570151e-05	1.7374033224383084e-05	39.0
EG11298-MONOMER	245.65252584918088	79.5220163527121	0.00027890799975298337	7.234819513849658e-05	4.146796783952903e-05	3.821702128288826e-05	1.8103386763814252e-05	204.0
EG11299-MONOMER	155.769385578823	57.05652753625598	0.00017582842771838867	5.1831254614149655e-05	2.6295027292052442e-05	6.23584014802194e-05	2.953914831858142e-05	85.0
EG11300-MONOMER	35.62777963638645	57.46997454181402	4.001595198589833e-05	6.160083218873934e-05	6.014233377199476e-06	1.4922999809864938e-06	7.069018677164007e-07	nan
EG11301-MONOMER	34.60284262579586	56.21104846679207	3.883912480042785e-05	6.032584432182671e-05	5.841216410059443e-06	1.171492078456372e-06	5.54935300426887e-07	nan
EG11302-MONOMER	33.310467219370416	53.4922590203343	3.742906094878473e-05	5.7540123429792206e-05	5.623053858687382e-06	2.0112913864019387e-06	9.527478762209458e-07	nan
EG11303-MONOMER	4.31052472007611	15.949455878131866	4.6808582623382295e-06	1.721885385329861e-05	7.276485346352772e-07	2.1317727431229982e-07	1.0098198437718813e-07	nan
EG11305-MONOMER	354.3951918955369	168.38205656681154	0.0003993308074723611	0.00016323447197414106	5.982453617851472e-05	1.8009523007830637e-05	8.531103406234107e-06	45.0
EG11306-MONOMER	531.4062686223876	279.9297817397172	0.0006002183757627135	0.00028565134768294	8.970531844026946e-05	0.00013864517885296755	6.567616238676628e-05	437.0
EG11309-MONOMER	50.08863472415343	52.02062534878077	5.661344678099595e-05	5.6355780161833145e-05	8.455332941059753e-06	1.1119682232598155e-05	5.267388754800001e-06	413.0
EG11310-MONOMER	7.0325218764048465	22.88874868560702	7.682374205584798e-06	2.365941158862035e-05	1.1871418378192626e-06	4.409847625668843e-06	2.0889429489031497e-06	nan
EG11311-MONOMER	83.02070548138545	21.045506932425738	9.387347850166743e-05	1.3326510540749031e-05	1.401451067118585e-05	2.153382818620381e-05	1.0200565273644749e-05	22.0
EG11312-MONOMER	0.3029555362724906	0.685607277050101	3.382593221028733e-07	7.406753071067086e-07	5.114114089210698e-08	5.553491042460876e-08	2.6306863501175807e-08	nan
EG11315-MONOMER	234.25889954103982	187.3482081314002	0.00026540246644070884	0.0002046764619889517	3.9544639236705384e-05	5.882296749516023e-05	2.7864414740166265e-05	nan
EG11320-MONOMER	158.86995431307565	59.59684599070888	0.00018070152319564684	5.79821643005944e-05	2.6818426284640765e-05	1.9797543650811642e-05	9.378088026044398e-06	211.0
EG11323-MONOMER	715.98243614808	214.85160780080932	0.0008084851996530777	0.0001617525563020999	0.00012086314412286849	0.00010979810325623648	5.20113149182264e-05	973.0
EG11333-MONOMER	375.30027391245255	124.73399106528105	0.0004235949002468666	0.00010223911893022586	6.335346903097969e-05	0.00012008994363427785	5.68865553378283e-05	nan
EG11334-MONOMER	28.535323728973037	44.577232153368115	3.1677901822114464e-05	4.597265084373239e-05	4.816974230544225e-06	1.3040691642749643e-05	6.177370097183439e-06	nan
EG11336-MONOMER	17.297503423905656	29.647704792311718	1.988174309776354e-05	3.408080314707756e-05	2.919946836317274e-06	3.342670025395365e-06	1.5834213725242943e-06	nan
EG11338-MONOMER	942.7182805198064	269.1431688624601	0.0010661795156424391	0.00019634576339879896	0.00015913783586468175	9.699512318553423e-05	4.594654869184581e-05	3968.0
EG11339-MONOMER	62.05227336880952	40.51316976456111	7.101636300231027e-05	4.490122606562873e-05	1.0474883852842083e-05	1.8976766389902487e-05	8.989286185859236e-06	nan
EG11340-MONOMER	43.38542984391172	28.467098207972082	4.9451530128860153e-05	3.079832720949438e-05	7.3237822540283615e-06	9.692300524288607e-06	4.591238645301756e-06	nan
EG11341-MONOMER	67.48060658017167	44.552757959386426	7.709992928813283e-05	4.894718507114923e-05	1.1391226749186713e-05	1.8902094533570387e-05	8.953914159202693e-06	nan
EG11342-MONOMER	34.36175523517789	15.832033290590564	3.873558515014436e-05	1.5205448739799177e-05	5.800519070896727e-06	5.84700571499835e-06	2.7697241259418143e-06	nan
EG11344-MONOMER	552.8420037427732	148.239248224392	0.000626035847536062	0.00010570822712609353	9.332382947131236e-05	0.00016370033483394068	7.754477914247202e-05	500.0
EG11345-MONOMER	391.5188602314665	108.59120321821378	0.00044277263515410164	7.673206369902606e-05	6.609128665998469e-05	6.499086374163346e-05	3.078614457469367e-05	165.0
EG11346-MONOMER	1147.50792725638	431.67546490368426	0.0012978078041582964	0.0003928886121145312	0.00019370784671795735	9.232781933860757e-05	4.373564884018773e-05	nan
EG11350-MONOMER	38.96420842437612	25.923482935213144	4.451771397260891e-05	2.8875701587722828e-05	6.5774472957251e-06	1.0352635679361783e-05	4.904039128038111e-06	nan
EG11351-MONOMER	38.24480141347189	27.568180906887477	4.375597847310041e-05	3.067537897099968e-05	6.456006057990692e-06	1.1291524533683513e-05	5.34879037990062e-06	nan
EG11352-MONOMER	29.64562053716114	22.114920908694735	3.3915629817874594e-05	2.4604283622271743e-05	5.004400564448659e-06	8.452997974837087e-06	4.004181553540723e-06	nan
EG11353-MONOMER	54.915479189971876	39.81292290636109	6.285346919614014e-05	4.4407568466070884e-05	9.27014007720887e-06	1.5509050668771696e-05	7.346630720329836e-06	nan
EG11354-MONOMER	105.8380963084547	61.534771868317755	0.00011906528991670474	6.163191700703847e-05	1.7866255430284273e-05	3.2717866490816414e-05	1.549843947244766e-05	44.0
EG11355-MONOMER	3449.442875662565	962.4204110477848	0.003906422048094379	0.0007131672183310271	0.000582291534507113	0.0006863706362066227	0.00032513347910077285	1.0
EG11356-MONOMER	3354.945996382683	937.6203319974546	0.0038004371686013692	0.000701105046467235	0.0005663397606046544	0.0005256890358284622	0.00024901867318896464	nan
EG11357-MONOMER	2.426103752182413	2.6400964727916656	2.817950352455034e-06	2.9067078498629005e-06	4.0954430255941326e-07	1.4290285157359744e-06	6.769302014772987e-07	nan
EG11359-MONOMER	4.807639230117824	18.102777365021478	5.263316363969616e-06	1.820344688649009e-05	8.115651499589448e-07	8.678121070381308e-07	4.1108222683661076e-07	nan
EG11360-MONOMER	554.6735501981161	129.10573714657875	0.0006283144593688409	7.168121563822793e-05	9.363300809361317e-05	0.00012395996320343637	5.8719781965445566e-05	nan
EG11361-MONOMER	44.983076496847914	16.13088346805985	5.096272250767698e-05	1.461362998957709e-05	7.593476855351388e-06	2.2431719880246687e-05	1.0625896188080845e-05	25.0
EG11362-MONOMER	23.191785762825273	20.889444736082154	2.609357922138622e-05	2.2133766506469546e-05	3.914945400335653e-06	5.84780642409866e-06	2.77010342150284e-06	48.0
EG11364-MONOMER	16.524989283959393	43.81476224225574	1.7967023861544992e-05	4.561073674530811e-05	2.7895407214192702e-06	7.248098325895501e-06	3.433421101151927e-06	nan
EG11371-MONOMER	125.34935337842782	75.25959086218259	0.00014166313906999943	7.796370180943187e-05	2.1159900296704956e-05	2.2160068711450474e-05	1.0497215144700784e-05	nan
EG11372-MONOMER	112.49963931375521	69.76440468208631	0.0001273334304017284	7.345834107778536e-05	1.8990773283909114e-05	1.5229533036467642e-05	7.214223336524348e-06	26.0
EG11373-MONOMER	10.673978839740306	13.604260405809407	1.2210265937911412e-05	1.52859774049668e-05	1.8018467740808712e-06	4.4999527846908595e-06	2.131625724494583e-06	nan
EG11376-MONOMER	162.83831324293524	53.6827818031611	0.00018434763100887898	4.6809960306547605e-05	2.7488314696780104e-05	6.106988118089586e-05	2.8928776799592195e-05	36.0
EG11378-MONOMER	1551.9143056528421	374.71723245022525	0.001762595079029809	0.0002613703829993796	0.00026197464200318406	0.00014920375464851231	7.06777552604469e-05	395.0
EG11381-MONOMER	833.3659083543298	328.6956609430613	0.0009372749345175371	0.0002926512342927594	0.0001406783446119102	4.754243336339203e-05	2.252083050898901e-05	27.0
EG11383-MONOMER	385.21366216767206	227.33273789513942	0.00043606753363663585	0.00023330036181664073	6.502692247472972e-05	6.399121919055998e-05	3.0312613375062317e-05	1274.0
EG11384-MONOMER	47697.01216139925	11890.249368084413	0.054081164307979046	0.00811100760614484	0.00805160931894861	0.00715889533869049	0.003391165683967361	nan
EG11385-MONOMER	668.9595351852046	269.42880024311796	0.0007552475342427592	0.00025097082531207567	0.00011292532977266292	0.00027173951870317975	0.00012872289469349806	2435.0
EG11388-MONOMER	2652.766573271581	634.3222468331986	0.00301941125289627	0.0004795021775488618	0.00044780666742967406	0.0002867365526189653	0.0001358269832952193	nan
EG11389-MONOMER	2629.5515729056674	622.0471139958584	0.0029953239545777418	0.00047867611312309356	0.00044388780323220434	0.00026284554990643185	0.0001245098254487499	nan
EG11390-MONOMER	34606.40699260854	7418.895362827608	0.03920023733425085	0.0030313825113145645	0.0058418181016066635	0.0040189828897532	0.0019037904893684425	37520.0
EG11391-MONOMER	1648.0521139350346	764.8479565642499	0.001864467779052429	0.0007554328376873225	0.0002782034168884722	0.0002511760389103823	0.00011898198304202992	10489.0
EG11394-MONOMER	245.27915024411664	64.24391258740677	0.0002779134156223889	4.746013583828429e-05	4.1404939268870755e-05	4.7108511892965485e-05	2.2315282092588176e-05	nan
EG11395-MONOMER	636.9484453900116	166.91040501739127	0.0007216915683775571	0.00012280510920362816	0.00010752162045786303	6.0014137532353546e-05	2.842867148129625e-05	nan
EG11396-MONOMER	179.58039644122906	65.23449923026381	0.00020282504001721514	5.938724289888842e-05	3.0314502480657443e-05	7.220175763411335e-05	3.4201941951524796e-05	244.0
EG11398-MONOMER	330.6273248580778	184.961762249391	0.00036986829717644787	0.00017613563207286928	5.581234398746568e-05	2.8349804378237482e-05	1.3429290303362974e-05	2099.0
EG11399-MONOMER	326.3900455823776	183.6733312516085	0.000365365531552584	0.00017525456988048792	5.50970598269449e-05	2.8426015564580812e-05	1.3465391509992602e-05	75.0
EG11400-MONOMER	291.6512425379766	170.2350530939601	0.00032597432450327606	0.00016276229060229011	4.923289229009905e-05	4.896316000476498e-05	2.3193828116103553e-05	nan
EG11401-MONOMER	202.8069074029545	123.01017759381455	0.00023136244071465115	0.0001334728495141983	3.423530975204952e-05	1.7155075269611342e-05	8.126351875235634e-06	41.0
EG11404-MONOMER	1652.8066120584208	558.5779846083549	0.001868285341097908	0.0004840256689153045	0.00027900601142558156	0.00047398581795966567	0.00022452688082544853	2762.0
EG11410-MONOMER	867.0639381710594	260.84980059306525	0.0009838656678949592	0.00022503115027843146	0.00014636682191074963	0.00013391289347003274	6.34344808090769e-05	166.0
EG11412-MONOMER	28.42438657201702	13.003839867202611	3.216335475161494e-05	1.257326192303146e-05	4.7982472158678724e-06	7.956242423913773e-06	3.7688686598730262e-06	nan
EG11413-MONOMER	67.29632988677588	25.09754646630068	7.63711320331341e-05	2.459848070702811e-05	1.1360119476957797e-05	8.095000660839523e-06	3.834598377820892e-06	4.0
EG11414-MONOMER	51.77561395071667	17.484130991376922	5.856218569890782e-05	1.54293834158991e-05	8.740107543198496e-06	5.681145994974044e-06	2.6911564469510295e-06	26.0
EG11415-MONOMER	2938.8584933769644	1061.2080189935732	0.00330560854210949	0.0009056011347668801	0.0004961011048716195	0.00039728730106680535	0.00018819482592131355	4698.0
EG11422-MONOMER	172.5852291141755	98.19539470941842	0.00019376517438740042	9.846754387847027e-05	2.913366636774699e-05	3.158258263501667e-05	1.4960655991727787e-05	nan
