# Column descriptions:
# id	Object ID, according to EcoCyc
# rna-count-avg	A floating point number
# rna-count-std	A floating point number
# rna-concentration-avg	A floating point number in mM units
# rna-concentration-std	A floating point number in mM units
# relative-rna-count-to-total-rna-counts	A floating point number
# relative-rna-count-to-total-rna-type-counts	A floating point number
# relative-rna-mass-to-total-rna-mass	A floating point number
# relative-rna-mass-to-total-rna-type-mass	A floating point number
# relative-rna-mass-to-total-cell-dry-mass	A floating point number
id	rna-count-avg	rna-count-std	rna-concentration-avg	rna-concentration-std	relative-rna-count-to-total-rna-counts	relative-rna-count-to-total-rna-type-counts	relative-rna-mass-to-total-rna-mass	relative-rna-mass-to-total-rna-type-mass	relative-rna-mass-to-total-cell-dry-mass
EG12022	0.020449995689696458	0.1432557507556488	6.810245058897712e-08	4.891207602398564e-07	2.1096768645948354e-07	8.013537607262496e-06	5.122510832600366e-07	1.08881402797702e-05	6.261304222080672e-08
EG12023	0.008779609390714649	0.09328734024301683	2.7224896733709942e-08	2.920032657305144e-07	9.057282501581388e-08	3.4403787216940536e-06	9.193574482427503e-08	1.9541379590674605e-06	1.1237412394814803e-08
EG12024	0.008779609390714649	0.09328734024301683	2.7224896733709942e-08	2.920032657305144e-07	9.057282501581388e-08	3.4403787216940536e-06	1.602250859104186e-07	3.405660366061682e-06	1.9584497518473253e-08
EG12025	0.03579467629620406	0.1882771212635773	1.082696891143974e-07	5.843110312243635e-07	3.6926756173259484e-07	1.4026505872758758e-05	6.752854784000227e-07	1.435351384894727e-05	8.254092485480332e-08
EG12026	0.40487351653719794	0.6624600147055821	1.2926374408920847e-06	2.099645924370511e-06	4.176784699060048e-06	0.00015865378165288052	8.911464226315959e-06	0.00018941740830839105	1.0892585766739758e-06
EG12027	0.027850307947241883	0.1645438187681536	9.109794403870282e-08	5.505453003028284e-07	2.873113092035571e-07	1.091342479947374e-05	7.678151201056411e-07	1.6320275368544132e-05	9.385092995214537e-08
EG12028	0.04213944310878248	0.21250121877487926	1.3846427462823296e-07	7.173753638312032e-07	4.347218921826004e-07	1.6512766908379684e-05	1.2063212197282677e-06	2.5640930965483755e-05	1.474500375519141e-07
EG12029	0.006367755098131244	0.07954374138293596	2.482508087757416e-08	3.2222773834571956e-07	6.569148382120124e-08	2.495269227778973e-06	2.092366626038903e-07	4.4474247269587745e-06	2.5575239209611537e-08
EG12030	0.0006455876859417055	0.025400214614863557	2.0433139795289016e-09	8.039758575251161e-08	6.6600571744117995e-09	2.529800631051486e-07	1.598922571832499e-08	3.398585933251336e-07	1.9543815478302863e-09
EG12031	0.002408022911657934	0.049012491645664166	8.202368355987928e-09	1.675413588496569e-07	2.484181563274668e-08	9.436081285554059e-07	4.165550664246143e-08	8.854075951612601e-07	5.0916007430081495e-09
EG12032	0.007306443424871409	0.08516489481842927	2.3442133347268803e-08	2.752322430349108e-07	7.537524647835786e-08	2.863103740899219e-06	2.40014458686318e-07	5.101621413308229e-06	2.933724481301241e-08
EG12033	0.002193465579831611	0.04678305557131609	7.0429125916084835e-09	1.5086152964710003e-07	2.262838416825374e-08	8.595316684136355e-07	5.418798519863886e-08	1.1517913843461474e-06	6.62346008818586e-09
EG12034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EG12035	1.5209930939358818	1.4782809931294538	4.871650041046774e-06	4.473775230278949e-06	1.56909761262286e-05	0.0005960165245796511	2.2958188757388883e-05	0.0004879872155057966	2.806205958279885e-06
EG12036	0.028890527868507005	0.1702666209616334	9.219663993593024e-08	5.575053168090629e-07	2.9804249925016123e-07	1.1321045494625357e-05	1.1134430287335646e-06	2.3666760865060054e-05	1.3609742887194106e-07
EG12037	0.0206875413070756	0.15476762631167668	6.185114871241433e-08	4.6315203605030713e-07	2.1341827129517215e-07	8.106622259562313e-06	9.852392164258685e-07	2.094172789114457e-05	1.2042692865200253e-07
EG12038	0.0206875413070756	0.15476762631167668	6.185114871241433e-08	4.6315203605030713e-07	2.1341827129517215e-07	8.106622259562313e-06	5.933375567426074e-07	1.2611671819130393e-05	7.252433563455482e-08
EG12040	0.0206875413070756	0.15476762631167668	6.185114871241433e-08	4.6315203605030713e-07	2.1341827129517215e-07	8.106622259562313e-06	5.557653526331763e-07	1.181305676035857e-05	6.793184168166577e-08
EG12041	0.0206875413070756	0.15476762631167668	6.185114871241433e-08	4.6315203605030713e-07	2.1341827129517215e-07	8.106622259562313e-06	8.633623832142029e-07	1.8351177865525332e-05	1.0552978240283306e-07
EG12042	0.27411040124136743	0.547354954685262	8.611901513787154e-07	1.7477505179883358e-06	2.8277970353562644e-06	0.00010741293260987062	2.486694113664048e-06	5.285586546765489e-05	3.0395149686787493e-07
EG12043	0.7239317631057174	0.8770326543833405	2.369617664747708e-06	2.879326215745733e-06	7.468275863446651e-06	0.0002836799819797722	4.319069077552161e-06	9.180386636787889e-05	5.279248074719529e-07
EG12044	0.2783440771640118	0.5477486847120061	8.960953845754518e-07	1.7769619996828426e-06	2.871472781218134e-06	0.0001090719413323109	5.091492801865164e-06	0.00010822209980960921	6.223390524452752e-07
EG12045	0.02511853334738173	0.15648511951637034	8.396506981655958e-08	5.339147862791674e-07	2.59129583593138e-07	9.84295129802584e-06	1.161615826178049e-06	2.4690696574295517e-05	1.4198564560559843e-07
EG12048	0.18962653614428981	0.4397985009245332	6.140908930302331e-07	1.4676136650466887e-06	1.9562386334312358e-06	7.430707574636867e-05	5.040474848204289e-06	0.00010713768895251311	6.161030689774453e-07
EG12049	0.15080890029788988	0.39374441738711746	4.7677207325339266e-07	1.264462217338565e-06	1.5557854033864097e-06	5.9095992604826745e-05	6.956765657630048e-06	0.00014786936104010598	8.503335104131552e-07
EG12052	0.00704782521240218	0.0836549662138704	2.0878033423415466e-08	2.5425871184077886e-07	7.270727105240656e-08	2.761761579121192e-06	1.9569336186089344e-07	4.159555431685837e-06	2.391982589972913e-08
EG12053	0.00704782521240218	0.0836549662138704	2.0878033423415466e-08	2.5425871184077886e-07	7.270727105240656e-08	2.761761579121192e-06	1.0371477433029364e-07	2.2045068305296178e-06	1.2677176791381398e-08
EG12054	0.00704782521240218	0.0836549662138704	2.0878033423415466e-08	2.5425871184077886e-07	7.270727105240656e-08	2.761761579121192e-06	3.600994871488411e-07	7.654085777227232e-06	4.401537669583731e-08
EG12055	0.00704782521240218	0.0836549662138704	2.0878033423415466e-08	2.5425871184077886e-07	7.270727105240656e-08	2.761761579121192e-06	8.93310962505994e-08	1.8987749154811038e-06	1.0919043187909427e-08
EG12057	0.00704782521240218	0.0836549662138704	2.0878033423415466e-08	2.5425871184077886e-07	7.270727105240656e-08	2.761761579121192e-06	1.3688361837109055e-07	2.909526377849317e-06	1.673144295149318e-08
EG12058	0.00704782521240218	0.0836549662138704	2.0878033423415466e-08	2.5425871184077886e-07	7.270727105240656e-08	2.761761579121192e-06	1.2249346206418325e-07	2.6036567650018816e-06	1.497251750681821e-08
EG12059	0.00704782521240218	0.0836549662138704	2.0878033423415466e-08	2.5425871184077886e-07	7.270727105240656e-08	2.761761579121192e-06	1.1583551668049526e-07	2.4621389709324382e-06	1.4158709144013712e-08
EG12060	0.002381203245179644	0.04873944107519934	5.682079746504492e-09	1.1729558665035028e-07	2.4565136699685067e-08	9.330985710376846e-07	3.7897816087844795e-08	8.055360961568082e-07	4.632293881514406e-09
EG12061	0.002381203245179644	0.04873944107519934	5.682079746504492e-09	1.1729558665035028e-07	2.4565136699685067e-08	9.330985710376846e-07	2.8287361503030943e-08	6.012613155045729e-07	3.4575969050814036e-09
EG12062	0.002381203245179644	0.04873944107519934	5.682079746504492e-09	1.1729558665035028e-07	2.4565136699685067e-08	9.330985710376846e-07	5.4102080249341124e-08	1.149965433812812e-06	6.61295982690164e-09
EG12064	0.002381203245179644	0.04873944107519934	5.682079746504492e-09	1.1729558665035028e-07	2.4565136699685067e-08	9.330985710376846e-07	4.371864117185352e-08	9.292605003207702e-07	5.343780062130166e-09
EG12067	0.002381203245179644	0.04873944107519934	5.682079746504492e-09	1.1729558665035028e-07	2.4565136699685067e-08	9.330985710376846e-07	1.5599133133423123e-07	3.3156698999756465e-06	1.9067000801151943e-08
EG12068	0.002381203245179644	0.04873944107519934	5.682079746504492e-09	1.1729558665035028e-07	2.4565136699685067e-08	9.330985710376846e-07	3.089751591452603e-08	6.567413882910518e-07	3.776639096909828e-09
EG12069	0.17194471317324547	0.42216836537651836	5.425049554184933e-07	1.3375527569740547e-06	1.7738281654198976e-06	6.737827461147098e-05	7.467521696639902e-06	0.00015872572344365022	9.127638116465483e-07
EG12070	0.12697196387007786	0.3714154567941077	4.047621339514129e-07	1.1942308745987855e-06	1.3098771202374303e-06	4.975524801961201e-05	5.488251273922505e-06	0.0001166553897373821	6.7083529925512e-07
EG12073	0.017298684878497332	0.1314938224040518	5.558030730352949e-08	4.3262027248607806e-07	1.7845791182474345e-07	6.778664598930243e-06	4.809364151450945e-07	1.0222532123160693e-05	5.8785414128088573e-08
EG12075	0.004386931159663222	0.066088470965132	1.308040202196029e-08	1.9813616864625808e-07	4.525676833650748e-08	1.719063336827271e-06	1.8119497066543284e-07	3.8513852348313684e-06	2.2147670779474713e-08
EG12076	0.004386931159663222	0.066088470965132	1.308040202196029e-08	1.9813616864625808e-07	4.525676833650748e-08	1.719063336827271e-06	1.0859063389210024e-07	2.3081455433177743e-06	1.327315874355844e-08
EG12077	0.004386931159663222	0.066088470965132	1.308040202196029e-08	1.9813616864625808e-07	4.525676833650748e-08	1.719063336827271e-06	9.60425693693546e-08	2.041430467004492e-06	1.1739394307665106e-08
EG12078	0.004386931159663222	0.066088470965132	1.308040202196029e-08	1.9813616864625808e-07	4.525676833650748e-08	1.719063336827271e-06	8.84083320900749e-08	1.8791611246014569e-06	1.0806252657579915e-08
EG12079	0.004386931159663222	0.066088470965132	1.308040202196029e-08	1.9813616864625808e-07	4.525676833650748e-08	1.719063336827271e-06	9.301751346696049e-08	1.9771314658002447e-06	1.1369638226855114e-08
EG12080	0.009844733287995325	0.09873102103329677	3.074462791021838e-08	3.1406874866222054e-07	1.0156093121454669e-07	3.857758291683557e-06	1.3000928442149472e-07	2.7634091419484407e-06	1.589118516406851e-08
EG12081	0.008607197249068495	0.09237485266336232	2.930689103459424e-08	3.1843410132931204e-07	8.879417473184633e-08	3.3728172805087023e-06	1.0683559062914549e-07	2.270841264481498e-06	1.305863777617779e-08
EG12082	0.1842990009674237	0.42043498452818295	5.954801269097657e-07	1.3815587556823948e-06	1.9012783396566384e-06	7.22194272137413e-05	2.144439058929707e-06	4.558107158397612e-05	2.6211726577950965e-07
EG12083	0.1842990009674237	0.42043498452818295	5.954801269097657e-07	1.3815587556823948e-06	1.9012783396566384e-06	7.22194272137413e-05	3.212681007429876e-06	6.828706200176604e-05	3.9268971434868977e-07
EG12084	0.1842990009674237	0.42043498452818295	5.954801269097657e-07	1.3815587556823948e-06	1.9012783396566384e-06	7.22194272137413e-05	8.66512969281788e-06	0.0001841814507006308	1.0591488218088442e-06
EG12086	0.1842990009674237	0.42043498452818295	5.954801269097657e-07	1.3815587556823948e-06	1.9012783396566384e-06	7.22194272137413e-05	2.4385895894368586e-06	5.183338093810757e-05	2.980716252485116e-07
EG12087	0.1842990009674237	0.42043498452818295	5.954801269097657e-07	1.3815587556823948e-06	1.9012783396566384e-06	7.22194272137413e-05	1.322875383623951e-05	0.00028118345124593125	1.6169658777600926e-06
EG12088	0.1842990009674237	0.42043498452818295	5.954801269097657e-07	1.3815587556823948e-06	1.9012783396566384e-06	7.22194272137413e-05	4.728519975061116e-06	0.00010050693983213195	5.779724641209506e-07
EG12089	0.1842990009674237	0.42043498452818295	5.954801269097657e-07	1.3815587556823948e-06	1.9012783396566384e-06	7.22194272137413e-05	2.635029254185421e-06	5.600879939243539e-05	3.2208267261314755e-07
EG12090	0.1842990009674237	0.42043498452818295	5.954801269097657e-07	1.3815587556823948e-06	1.9012783396566384e-06	7.22194272137413e-05	2.6927311024364194e-06	5.723527960631901e-05	3.2913563624528956e-07
EG12091	0.1842990009674237	0.42043498452818295	5.954801269097657e-07	1.3815587556823948e-06	1.9012783396566384e-06	7.22194272137413e-05	1.464869241002974e-06	3.113649206177326e-05	1.7905266115039146e-07
EG12092	0.1842990009674237	0.42043498452818295	5.954801269097657e-07	1.3815587556823948e-06	1.9012783396566384e-06	7.22194272137413e-05	8.902258435200137e-06	0.00018922173484213416	1.0881333421812685e-06
EG12093	0.1842990009674237	0.42043498452818295	5.954801269097657e-07	1.3815587556823948e-06	1.9012783396566384e-06	7.22194272137413e-05	7.0399711881262744e-06	0.00014963793414361217	8.605038186159398e-07
EG12094	0.03688853555042576	0.2017997126608421	1.198145061182787e-07	6.775339355896356e-07	3.8055210964532225e-07	1.445514568294582e-05	1.6041595880471253e-06	3.4097174601637614e-05	1.9607828133048383e-07
EG12095	2.397651363492687	1.87595468647483	7.743334807089036e-06	5.721011303537796e-06	2.4734819936775567e-05	0.0009395439325267671	2.0990574045875922e-05	0.00044616462948186955	2.565702136946428e-06
EG12096	0.01445771592226128	0.11936787831123104	4.468457472573951e-08	3.749323891106128e-07	1.4914970770114495e-07	5.665402184731622e-06	1.343884295556223e-07	2.8564899534567485e-06	1.6426453137401386e-08
EG12097	0.13040296548883631	0.3663992454625952	4.2194057946765617e-07	1.2167926290294592e-06	1.3452722608883845e-06	5.1099720699200507e-05	2.51253304931018e-06	5.3405084327680656e-05	3.071098198493623e-07
EG12098	0.13040296548883631	0.3663992454625952	4.2194057946765617e-07	1.2167926290294592e-06	1.3452722608883845e-06	5.1099720699200507e-05	3.3666689330141215e-06	7.15601485601813e-05	4.1151183654849073e-07
EG12099	1.19572034750625	1.228353799010095	3.841089136091407e-06	3.859251447065595e-06	1.2335374500495434e-05	0.00046855510963936736	1.782712681215512e-05	0.00037892405474419143	2.1790303236870197e-06
EG12100	0.24578883344029273	0.5016873766158738	7.962107165639529e-07	1.6609953778530532e-06	2.5356240820431964e-06	9.631483987115691e-05	1.2987540872944087e-05	0.00027605635504743205	1.5874821383428828e-06
EG12101	0.15212689533625157	0.4019579552906932	4.836530545326375e-07	1.3028259875876738e-06	1.569382196668295e-06	5.961246228855476e-05	9.074919406567238e-07	1.928917258651342e-05	1.109237892358678e-07
EG12102	0.15212689533625157	0.4019579552906932	4.836530545326375e-07	1.3028259875876738e-06	1.569382196668295e-06	5.961246228855476e-05	9.269033506328927e-06	0.00019701771333017912	1.1329646832259269e-06
EG12104	0.04688269269451442	0.21435732207053756	1.573851052804873e-07	7.402472527004408e-07	4.836545377726409e-07	1.8371457223656682e-05	1.21836887744955e-06	2.5897009657357185e-05	1.4892263668584614e-07
EG12105	0.07128475780883325	0.27226892633479954	2.1919139447565603e-07	8.52409321261385e-07	7.353928412968471e-07	2.79336531994234e-05	1.6543252521035522e-06	3.516346963804445e-05	2.0221008845446289e-07
EG12106	0.03777358454420934	0.19064821230502935	1.2882181983338345e-07	6.631717654001201e-07	3.8968251443635563e-07	1.4801961081030622e-05	1.3743748666536975e-06	2.9212991117325707e-05	1.679914291353868e-07
EG12107	0.03777358454420934	0.19064821230502935	1.2882181983338345e-07	6.631717654001201e-07	3.8968251443635563e-07	1.4801961081030622e-05	4.3772243880629647e-07	9.303998513765373e-06	5.350331983204475e-08
EG12108	0.019218206722157835	0.13729117689227502	6.470815699066881e-08	4.7050709139599826e-07	1.9826021831958212e-07	7.530848644127154e-06	7.683183558537033e-07	1.6330971883588718e-05	9.391244103952056e-08
EG12110	0.14480895776860375	0.3833458551255795	4.7418641891250443e-07	1.2742803487531204e-06	1.4938883735043392e-06	5.674485445157652e-05	3.0434947267417437e-06	6.469092718088595e-05	3.720098796307419e-07
EG12111	0.7295715558280093	0.8816456249589258	2.390355835977308e-06	2.844755974516775e-06	7.526457490513322e-06	0.000285889991789213	2.187122651456445e-05	0.0004648833163332141	2.6733453064892468e-06
EG12112	0.00612637809982663	0.07803105529959838	2.1865082209879432e-08	2.801308673964804e-07	6.320137342364668e-08	2.4006832101194812e-06	3.4371889580639655e-08	7.3059085215208e-07	4.201315807523634e-09
EG12113	0.0069597034511163685	0.08313402419601885	2.4064408766061885e-08	2.8894460488755534e-07	7.179818312948981e-08	2.727230175848679e-06	2.2794453977231587e-07	4.8450695492013964e-06	2.78619246677537e-08
EG12114	0.22821428913516154	0.48232533963974844	7.183977016942914e-07	1.5343305429638482e-06	2.3543203297641046e-06	8.94280769663301e-05	9.55019499961529e-06	0.00020299393452367838	1.1673313776562585e-06
EG12115	0.12310035344489037	0.35542878626452434	3.9090549190319017e-07	1.1496838606986267e-06	1.2699365399718926e-06	4.8238118323660956e-05	2.1921334246176923e-06	4.6594837998798576e-05	2.6794700324636143e-07
EG12116	0.07565061637340638	0.27542436037528534	2.4090713321279705e-07	8.952184740885007e-07	7.804322190430918e-07	2.9644459026772453e-05	1.2874691430283175e-06	2.736576864992542e-05	1.5736884204790685e-07
EG12117	3.3697684888075785	2.325148569781665	1.0812695138520072e-05	6.599412789439143e-06	3.476344312121256e-05	0.0013204778584101726	4.566445692218576e-05	0.0009706197390623871	5.581619371232449e-06
EG12119	0.1812204863938085	0.4375522895259002	5.91585642708934e-07	1.4494912835495432e-06	1.8695195506973515e-06	7.101308014724288e-05	2.185762163472447e-06	4.6459413814496237e-05	2.6716823662951365e-07
EG12120	0.0886504918535263	0.3032933847140512	2.869696224864182e-07	1.0117338616558209e-06	9.145424504542445e-07	3.473859169214794e-05	2.113258215576061e-06	4.491830793628327e-05	2.583059952421058e-07
EG12121	0.0886504918535263	0.3032933847140512	2.869696224864182e-07	1.0117338616558209e-06	9.145424504542445e-07	3.473859169214794e-05	2.3624283049480736e-06	5.021453663206162e-05	2.8876234338045075e-07
EG12122	0.04846313732627082	0.2188078994753685	1.5961826288963645e-07	7.395753049498509e-07	4.999588320423433e-07	1.89907704345224e-05	6.340619184871753e-07	1.3477287486855336e-05	7.750212146001421e-08
EG12123	0.12798344843440196	0.3717180545509343	4.084072433297531e-07	1.1889147549259854e-06	1.32031186857004e-06	5.015160847456607e-05	3.154155365451858e-06	6.704307166061378e-05	3.8553605745674477e-07
EG12124	0.8856869187076752	0.999503434922916	2.8613652599325033e-06	3.2229077256054647e-06	9.136985797084066e-06	0.00034706537541718895	1.8242934705547065e-05	0.00038776224917781645	2.2298550032933647e-06
EG12125	0.24385781745385582	0.48413517948915924	8.036230910656731e-07	1.6165769381496596e-06	2.5157031988627597e-06	9.555815172988099e-05	4.400499317719154e-06	9.353470483153036e-05	5.378781198850341e-07
EG12127	0.007580387161042519	0.08673479631348834	2.4839161607106153e-08	2.8673079731316974e-07	7.820132415177296e-08	2.9704513641159435e-06	2.828700181804265e-07	6.012536702291659e-06	3.457552940369382e-08
EG12128	0.1305887874637216	0.3668373445179595	4.2714419976897863e-07	1.2343220197085061e-06	1.3471892506388828e-06	5.1172536919144715e-05	2.990314783901476e-06	6.356056221605276e-05	3.6550963372561526e-07
EG12129	0.19819350389364088	0.4695318328891437	6.271215752213758e-07	1.4862132070522069e-06	2.0446177897634896e-06	7.766412869060079e-05	6.701379174157694e-06	0.00014244099993268274	8.191173252359332e-07
EG12130	0.5264010881121828	0.7432359626553862	1.7058834972908762e-06	2.4132765430343124e-06	5.430495995885969e-06	0.0002062755894963951	2.5670797047805073e-05	0.0005456449941915001	3.1377712061958567e-06
EG12131	0.22120477773201405	0.46473822485412836	7.122088576134542e-07	1.519192411876759e-06	2.2820083143303575e-06	8.668132904080566e-05	3.0026861452127862e-06	6.382352138160887e-05	3.6702179952365364e-07
EG12132	0.8832080152488961	1.0350044918968238	2.8204733988327628e-06	3.240574912187893e-06	9.1114127585568e-06	0.00034609399202947957	7.572337955214865e-06	0.00016095364284540487	9.255756241307975e-07
EG12133	0.08694744303215486	0.2974871577448387	2.719897583119748e-07	9.411402391101085e-07	8.969733382048318e-07	3.407123478977264e-05	1.8179838065118446e-06	3.864211000917143e-05	2.2221426279753748e-07
EG12134	0.013511364833670176	0.11545045627492759	4.18935006651247e-08	3.656568892138408e-07	1.3938689392025644e-07	5.294564940892027e-06	3.1464425429495566e-07	6.687913195193893e-06	3.8459331024398185e-08
EG12136	0.011124414517102327	0.1048840403438697	4.1628343574666056e-08	4.0105591711495357e-07	1.1476246887777246e-07	4.359214321814831e-06	4.131909598683526e-07	8.782570267588351e-06	5.0504808795806327e-08
EG12137	0.04468922711468281	0.20662066715163893	1.6123426880045746e-07	7.614234519402652e-07	4.610261536043871e-07	1.7511925555243046e-05	8.380456072632836e-07	1.7813057758036577e-05	1.0243528360466278e-07
EG12138	0.009530560052106781	0.09715826510069382	2.9524402970741983e-08	3.074819894735046e-07	9.831983514153917e-08	3.73464633219025e-06	2.0605860322700165e-07	4.3798735641719956e-06	2.5186781337196758e-08
EG12139	0.08641104970258906	0.30411228252455036	2.7163509999948313e-07	9.949624961368743e-07	8.914397595435996e-07	3.386104363941822e-05	1.6209556690948002e-06	3.445418328853704e-05	1.9813128573818425e-07
EG12140	0.04684821026618519	0.21341548026415316	1.484635003617508e-07	6.870461371461895e-07	4.832988077158473e-07	1.8357944935419612e-05	1.1528073430532937e-06	2.4503468078254178e-05	1.4090897452804489e-07
EG12141	0.015563069319259394	0.13758641293540502	5.3185680174163084e-08	4.846049681850644e-07	1.605528322994702e-07	6.098546090997707e-06	4.936632558656256e-07	1.0493047172541446e-05	6.034103058535543e-08
EG12142	0.06484803785404354	0.26262557372252604	2.101008831985263e-07	8.68446126100023e-07	6.689898973620588e-07	2.5411359395170282e-05	2.1906586817316886e-06	4.6563491637718744e-05	2.6776674371816574e-07
EG12143	0.002381203245179644	0.04873944107519934	5.682079746504492e-09	1.1729558665035028e-07	2.4565136699685067e-08	9.330985710376846e-07	1.664970921212859e-08	3.5389748395517194e-07	2.0351132089923915e-09
EG12144	0.47684409153169033	0.7523609362474792	1.5316095613141733e-06	2.4161064822856323e-06	4.9192526159309e-06	0.00018685617925168565	2.060110785279995e-05	0.0004378863404103234	2.51809723382851e-06
EG12146	0.6601584276012682	0.850163192593073	2.1371074786627445e-06	2.7183167697855507e-06	6.81037288618799e-06	0.0002586897555679906	1.4789777703136751e-05	0.0003143637555894135	1.8077716300167595e-06
EG12147	0.4619246942079099	0.690835046370426	1.5076190815838584e-06	2.237172637933227e-06	4.765340078024908e-06	0.00018100986254111326	3.3290931366212065e-06	7.076145714571638e-05	4.0691890350663765e-07
EG12148	0.5566939013994119	0.7736593020788172	1.782072009241722e-06	2.4951416107809407e-06	5.743004850779067e-06	0.00021814613471266134	2.0368924587280753e-05	0.00043295117473043975	2.489717204811493e-06
EG12150	0.029308148389383244	0.17433212829635977	1.0429586239101338e-07	6.442733396607907e-07	3.023507854935493e-07	1.1484694318829877e-05	5.732837163766416e-07	1.2185417909303301e-05	7.00731315384453e-08
EG12151	0.029308148389383244	0.17433212829635977	1.0429586239101338e-07	6.442733396607907e-07	3.023507854935493e-07	1.1484694318829877e-05	8.339032263724731e-07	1.7725009483068872e-05	1.0192895559856013e-07
EG12152	0.00702483692684936	0.08351939052144432	2.31235654723245e-08	2.795609069636279e-07	7.247011768121088e-08	2.7527533869631453e-06	1.0428537692863088e-07	2.2166352600004897e-06	1.2746922206761722e-08
EG12153	0.001704964511834178	0.04125600087083691	5.569342575312749e-09	1.411241642036633e-07	1.7588875030345703e-08	6.681075850551402e-07	6.193392764281859e-08	1.3164350731296056e-06	7.570255589741026e-09
EG12154	0.02711468280955163	0.16241759998736502	9.970665259231535e-08	6.110053853862743e-07	2.7972240132529553e-07	1.062516265041624e-05	3.457084254526338e-07	7.348196919899837e-06	4.2256340584381305e-08
EG12155	0.00399038323387707	0.06304331903980098	1.0012208439924578e-08	1.5904415259547255e-07	4.1165872683382124e-08	1.5636720221009628e-06	2.3264960324518135e-08	4.945077909929013e-07	2.843703001648862e-09
EG12158	0.12970756985086349	0.36218024340214316	4.0999314078131266e-07	1.167833244207721e-06	1.3380983714097154e-06	5.082722288641958e-05	3.12284693839483e-06	6.637759616065699e-05	3.817091922157519e-07
EG12159	0.7976973400637924	0.9942904911115935	2.581414916259284e-06	3.1202711421003774e-06	8.229261506051697e-06	0.0003125857692495848	5.982591063297692e-06	0.0001271628169512681	7.312590233136222e-07
EG12163	0.12941063782913956	0.3611769578792424	4.171067869402524e-07	1.1791054955466897e-06	1.3350351403651046e-06	5.071086707104481e-05	4.3831515395765875e-06	9.316596956062275e-05	5.357576809034998e-07
EG12164	0.09305274853689141	0.2973368825712365	3.025936103171405e-07	9.960976101424062e-07	9.599573210382158e-07	3.646366049041391e-05	1.5911969260913989e-06	3.382164705980215e-05	1.9449384017095986e-07
EG12165	0.20616469190908132	0.4790248209800074	6.558301283048838e-07	1.5354114181764241e-06	2.1268507212255888e-06	8.078771932140352e-05	7.1821234202101904e-06	0.00015265944741043024	8.778792503136291e-07
EG12166	0.01839445982318177	0.1343730020171146	6.623190605524011e-08	4.952304462850793e-07	1.8976222251840384e-07	7.208055091797142e-06	3.775505845898345e-07	8.025017148937027e-06	4.614844451468593e-08
EG12167	0.20616469190908132	0.4790248209800074	6.558301283048838e-07	1.5354114181764241e-06	2.1268507212255888e-06	8.078771932140352e-05	4.27304463377197e-06	9.082559493702526e-05	5.222991864908151e-07
EG12168	0.06254537791783604	0.250603264275067	1.9578493660922176e-07	8.00297006045067e-07	6.452350346806257e-07	2.4509038814005926e-05	2.160928354402654e-06	4.593155939765028e-05	2.641327714316761e-07
EG12169	0.00704782521240218	0.0836549662138704	2.0878033423415466e-08	2.5425871184077886e-07	7.270727105240656e-08	2.761761579121192e-06	3.9038671062929334e-08	8.297855109721762e-07	4.771741904285154e-09
EG12171	0.008434785107422342	0.09145293602522103	2.2991065633773445e-08	2.541615216989052e-07	8.701552444787878e-08	3.3052558393233505e-06	3.432227612137643e-07	7.295362944910504e-06	4.195251497030041e-08
EG12172	0.34203503797856344	0.6091823561385324	1.0760873894219142e-06	1.924064063865339e-06	3.5285259588966777e-06	0.0001340298883888595	3.238863309397973e-06	6.884357927618872e-05	3.958900073927441e-07
EG12173	0.0013582245380791371	0.03682906140814209	4.658663149762779e-09	1.2651706388552047e-07	1.4011811681477642e-08	5.322340200046005e-07	1.6475743359821937e-08	3.5019975706750997e-07	2.013849161708912e-09
EG12176	0.21331021733508299	0.4543322507836743	7.010635922845774e-07	1.5205080908259245e-06	2.2005658941055766e-06	8.358776571719641e-05	3.2347533765298252e-06	6.87562206993673e-05	3.95387645545971e-07
EG12177	0.1955919962452467	0.45046387881643113	6.322811602709087e-07	1.489950116073087e-06	2.0177799332565124e-06	7.664470161138182e-05	1.7409467657210642e-06	3.700465108662466e-05	2.127979362240502e-07
EG12178	0.08806237488146665	0.30007154470536135	2.9079382786495954e-07	1.0054794512203809e-06	9.084752767078219e-07	3.450813210943791e-05	3.919177002113331e-06	8.330397021063418e-05	4.790455366974155e-07
EG12179	36.58970124807234	18.4210219723228	0.00011761544030979124	4.632317354027319e-05	0.0003774692541592451	0.01433804443966997	0.0002021209687477516	0.004296177271510824	2.4705479721726615e-05
EG12180	0.007930958515723029	0.0887020767100027	2.4207906513624488e-08	2.771856164869142e-07	8.181791306250696e-08	3.1078262945261574e-06	1.1688014857381725e-07	2.4843431184040754e-06	1.4286395708238249e-08
EG12181	0.7620482562427563	0.9166419399384692	2.4986687192327846e-06	3.0204191486276255e-06	7.861495915670008e-06	0.0002986163152604937	6.986926511780872e-06	0.000148510444332428	8.540201064908887e-07
EG12182	0.6582982921619525	0.8745166617719233	2.1100601977378253e-06	2.7739170486986135e-06	6.791183225902073e-06	0.0002579608426858686	9.997308847518353e-06	0.0002124975519021215	1.2219826202814508e-06
